Waterbody,Treatment,Substrate,Date,Replicate,Taxon,Stage,Insect,Origin,Higher.classification,Order,Family,Common.name,Abundance,Biomass
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Chelifera/Metachela,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,4.0588,3.107499171
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Clinocera,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,40.588,14.44004703
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Neoplasta,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,20.294,4.676872725
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Glutops,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Pelecorhynchidae,higher flies,8.1176,5.671101911
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Ameletus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ameletidae,mayflies,2.78,10.60864191
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Baetis tricaudatus complex,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,300.3512,35.69489063
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Diphetor hageni,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,24.3528,0.591675342
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Attenella delantala,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,16.2352,3.664985955
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Drunella flavilinea,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,20.294,2.291902539
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Ephemerella excrucians group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,280.0572,313.4293137
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Cinygma,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,40.588,26.80664709
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Cinygmula,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,24.3528,2.82753483
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Ironodes,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,2.78,17.03995923
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,40.588,7.190238433
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,12.1764,1.182223643
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Paracladopelma,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,6.7276,1.97130688
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Polypedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,6.7276,0.455746838
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Cladotanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,53.8208,0.594316999
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Tanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,60.5484,4.221798963
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Pagastia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,13.4552,0.911493676
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Potthastia longimana group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,6.7276,1.97130688
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Brillia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,74.0036,7.355297772
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Corynoneura,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,6.7276,0.074289625
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Eukiefferiella devonica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,6.7276,0.455746838
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Heterotrissocladius marcidus group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,20.1828,2.951338286
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Krenosmittia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,20.1828,1.126157564
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,33.638,2.640203931
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Parametriocnemus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,437.294,38.25822456
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Rheocricotopus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,33.638,2.519507771
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Macropelopia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,47.0932,19.71751692
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,343.1076,39.25803887
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Lebertia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,8.1176,0.4302328
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Sperchon,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,4.0588,0.2151164
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Ceratopogoninae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,20.294,2.698140777
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Pisidium,U,non-insect,Aquatic,Mollusca: Bivalvia,x,Sphaeriidae,pea clams,4.0588,0.368329544
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Hydroporinae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,4.0588,3.379800684
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Cleptelmis addenda,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,12.1764,5.13548649
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,12.1764,0.082227229
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,48.7056,16.39507397
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Malenka,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,8.1176,0.04545856
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Hesperoperla pacifica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,6.8388,29.58076548
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Cultus,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,12.1764,14.74762387
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Isoperla,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,6.8388,53.90075692
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Isoperlinae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,4.0588,6.564920556
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Skwala,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,13.9,854.7408019
South Fork McKenzie River,Flooded Forest,Benthic,2020-02-26,1,Pteronarcys californica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Pteronarcyidae,stoneflies,4.0588,1.38944802
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Brachycentrus americanus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,57.6,19.41002438
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Micrasema,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,288,100.1141453
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Glossosoma,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Glossosomatidae,caddisflies,19.2,9.506234766
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Arctopsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,0.8,40.21109614
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Hydropsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,556.8,787.1150858
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Lepidostoma (Neodinarthrum),L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Lepidostomatidae,caddisflies,96,25.58779564
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Rhyacophila arnaudi,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,1.6,13.07559618
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,3.2,34.64806212
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Antocha,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,57.6,6.283049713
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Chelifera/Metachela,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,19.2,0.605504475
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Neoplasta,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,19.2,9.9281441
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Wiedemannia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,57.6,13.31371229
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Polycelis,U,non-insect,Aquatic,Turbellaria,miscellaneous non-insect,Planariidae,flat worms,19.2,7.658557757
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Baetis tricaudatus complex,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2880,384.2839913
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Diphetor hageni,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,57.6,0.979401405
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Caudatella columbiella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,76.8,3.310728513
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Caudatella edmundsi,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,134.4,45.43819134
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Caudatella hystrix,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,19.2,14.6751377
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Drunella flavilinea,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,460.8,40.02696997
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Ephemerella excrucians group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,691.2,316.3975627
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Cinygma,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,364.8,47.22870072
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Epeorus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,787.2,20.25032085
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,115.2,21.46755714
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Cladotanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,38.4,0.424032582
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Micropsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,115.2,9.229162854
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Stempellina,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,19.2,0.612632535
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Pagastia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,76.8,8.691928083
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Cricotopus (Nostococladius),L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,96,5.693941066
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Eukiefferiella brehmi group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,19.2,0.612632535
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Eukiefferiella devonica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,153.6,2.897979061
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Eukiefferiella pseudomontana group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,96,2.662546433
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,672,22.19117872
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Parametriocnemus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,38.4,4.664533654
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Thienemanniella,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,19.2,0.612632535
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,211.2,31.01801655
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,38.4,0.361275312
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Lebertia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,172.8,9.1584
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Sperchon,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,96,5.088
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Sperchonopsis,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,19.2,1.0176
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Torrenticola,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,38.4,1.198237656
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,115.2,36.00239837
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,38.4,0.2593152
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,78.4,25.15747809
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Physella,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Physidae,snails,20.8,79.73704877
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Ferrissia,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Planorbidae,snails,19.2,11.14402212
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Menetus,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Planorbidae,snails,38.4,17.55793106
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Juga,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Pleuroceridae,snails,77.6,159.82679
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,38.4,3.312799789
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Sweltsa,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,76.8,100.0740872
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Yoraperla,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Peltoperlidae,stoneflies,19.2,0.990174929
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Calineuria californica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,0.8,32.55777547
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Hesperoperla pacifica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,79.2,1293.984797
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Cultus,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,172.8,545.8466174
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Skwala,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,0.8,66.20203881
South Fork McKenzie River,Phase 3,Benthic,2020-02-22,2,Pteronarcys californica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Pteronarcyidae,stoneflies,20.8,1198.019898
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Micrasema,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,448,121.7551058
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Glossosoma,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Glossosomatidae,caddisflies,38.4,63.08360088
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Arctopsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,1.6,54.75925125
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Hydropsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,857.6,549.5348043
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Lepidostoma (Neodinarthrum),L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Lepidostomatidae,caddisflies,12.8,2.793015272
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,12.8,29.46908067
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Rhyacophila narvae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,12.8,29.46908067
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Antocha,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,128,19.42824773
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Neoplasta,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,25.6,2.390492375
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Wiedemannia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,64,14.0352387
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Ameletus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ameletidae,mayflies,12.8,6.347972929
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Baetis tricaudatus complex,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,742.4,75.28369182
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Diphetor hageni,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,64,1.088223784
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Caudatella edmundsi,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,166.4,58.38903705
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Drunella flavilinea,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,307.2,52.95528073
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Drunella grandis/spinifera,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,12.8,131.8046347
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Ephemerella excrucians group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,1868.8,668.2420712
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Cinygmula,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,51.2,31.20390727
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Epeorus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,448,20.0423709
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,38.4,5.687747947
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Cladotanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,12.8,0.141344194
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Stempellinella,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,12.8,0.141344194
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Pagastia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,12.8,3.750628466
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Cricotopus (Nostococladius),L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,38.4,1.683951938
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Eukiefferiella devonica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,38.4,0.691110078
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,1011.2,55.81750454
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Synorthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,12.8,0.40842169
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,12.8,0.867108557
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,153.6,22.8226097
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,25.6,0.798825104
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Lebertia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,12.8,0.6784
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Sperchon,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,12.8,0.6784
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Torrenticola,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,12.8,0.6784
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Pisidium,U,non-insect,Aquatic,Mollusca: Bivalvia,x,Sphaeriidae,pea clams,12.8,0.5696074
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Ampumixis dispar,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,12.8,9.744876328
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,25.6,8.189958867
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,12.8,0.0864384
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,15.2,8.021774254
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Menetus,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Planorbidae,snails,38.4,4.808419294
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Juga,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Pleuroceridae,snails,13.6,108.0096006
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,25.6,1.55921716
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Sweltsa,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,25.6,21.91983739
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Hesperoperla pacifica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,27.2,692.7290215
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Cultus,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,0.8,17.77373621
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Perlinodes aurea,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,0.8,43.38137043
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Perlodidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,38.4,15.30572042
South Fork McKenzie River,Phase 4,Benthic,2020-02-22,2,Skwala,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,13.6,458.1136832
