Waterbody,Treatment,Substrate,Date,Replicate,Taxon,Stage,Insect,Origin,Higher.classification,Order,Family,Common.name,Abundance,Biomass
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,93.704,19.56628677
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,50.456,0.924146752
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Paracladopelma,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,7.208,0.875571838
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Polypedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,14.416,1.363862344
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Cladotanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,122.536,5.976256228
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Stempellinella,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,86.496,0.95513339
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Tanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,86.496,3.341907694
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Diamesa,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,14.416,1.105564302
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Pagastia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,28.832,5.274158149
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Cricotopus (Nostococladius),L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,14.416,0.574273702
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Eukiefferiella claripennis group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,7.208,0.079594449
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Eukiefferiella devonica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,7.208,0.079594449
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Heterotrissocladius marcidus group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,7.208,0.229992464
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Lopescladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,14.416,0.159188898
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,136.952,5.491023616
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Parametriocnemus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,21.624,2.239434182
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Rheocricotopus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,28.832,1.436565941
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Thienemanniella,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,7.208,0.079594449
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,50.456,1.93364733
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,252.28,26.57460274
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Atractides,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,21.624,1.146072
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Lebertia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,14.416,0.764048
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Oribatida,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,7.208,0.067814387
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Sperchon,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,14.416,0.764048
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Ceratopogoninae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,14.416,5.593706979
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Ampumixis dispar,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,14.416,2.006854451
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Cleptelmis addenda,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,7.208,0.745960416
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Optioservus,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,7.208,0.745960416
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,36.04,13.61949065
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,64.872,0.438080616
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,79.288,18.4705907
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,36.04,4.289664266
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Malenka,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,360.4,6.301951327
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Hesperoperla pacifica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,43.248,1.375840083
South Fork McKenzie River,Disturbed,Benthic,2020-05-04,2,Cultus,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,2.4,55.66647413
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Simulium,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,22.24,1.215561332
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Brachycentrus americanus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,33.36,33.65053452
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Micrasema,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,22.24,17.94738932
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Hydroptila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,11.12,0.445571056
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Lepidostoma unicolor group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Lepidostomatidae,caddisflies,33.36,38.03667489
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Lepidostoma-panel case larvae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Lepidostomatidae,caddisflies,11.12,6.241707603
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Onocosmoecus unicolor,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,5.56,224.0230944
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Psychoglypha,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,11.12,180.7471529
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Psychoglypha bella,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,88.96,85.60197158
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Psychoglypha subborealis,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,33.36,150.0140296
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,2.78,8.311511125
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Dicranota,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,11.12,2.412355823
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Ameletus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ameletidae,mayflies,11.12,25.24498557
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Anafroptilum,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,144.56,42.49342305
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Baetis alius,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,11.12,0.058936
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Baetis tricaudatus complex,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,378.08,159.6482988
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Diphetor hageni,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,400.32,55.85818547
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Labiobaetis,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,11.12,2.160609515
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Drunella flavilinea,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,11.12,0.23249958
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Ephemerella excrucians group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,44.48,55.91098232
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Cinygmula,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,11.12,1.497805174
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Epeorus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,11.12,0.120096
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,177.92,41.46332836
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,55.6,0.678835942
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Polypedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,55.6,2.770036578
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Cladotanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,33.36,0.998886096
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Micropsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,155.68,8.687210243
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Stempellinella,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,88.96,0.982342148
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Tanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,155.68,9.317718033
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Brillia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,111.2,9.774027042
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Corynoneura,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,33.36,0.368378305
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Eukiefferiella claripennis group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,11.12,0.122792768
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Heterotrissocladius marcidus group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,22.24,1.108116902
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Limnophyes,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,55.6,1.310034567
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Metriocnemus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,11.12,2.176702693
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,55.6,2.107002998
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Parametriocnemus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,122.32,6.057787409
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Rheocricotopus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,55.6,2.737510789
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Smittia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,22.24,0.709632687
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Thienemanniella,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,33.36,0.368378305
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,11.12,0.354816343
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Odontomesa,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Prodiamesinae,midges,11.12,2.176702693
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Macropelopia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,11.12,2.176702693
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Paramerina,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,33.36,1.462933246
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,111.2,9.203983847
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,11.12,0.104619309
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Atractides,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,33.36,1.76808
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Lebertia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,22.24,1.17872
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Oribatida,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,55.6,1.977318618
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Pericomaini,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Psychodidae,moth flies,11.12,3.458023672
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Ceratopogoninae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,289.12,46.80291715
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Dasyhelea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,11.12,0.418848702
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Dytiscidae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,2.78,46.31995245
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Hydroporinae,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Dytiscidae,predaceous diving beetles,33.36,3.01639221
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,88.96,18.80781934
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Hyalella,U,non-insect,Aquatic,Crustacea: Amphipoda,x,Talitridae,scuds,11.12,4.214476676
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,1323.28,272.3784844
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Menetus,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Planorbidae,snails,11.12,0.231296
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Malenka,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,589.36,13.35633243
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Osobenus yakimae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,11.12,29.65183584
South Fork McKenzie River,Flooded Forest,Benthic,2020-05-05,2,Perlodidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,11.12,0.662526251
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Brachycentrus americanus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,1.67,1.994487115
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Micrasema,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,23.38,13.13780333
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,6.68,5.361386084
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Dicranota,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,3.34,0.789836695
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Chelifera/Metachela,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,1.67,0.8635417
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Ameletus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ameletidae,mayflies,8.35,6.078163749
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Acentrella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,1.67,0.0160654
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Baetis tricaudatus complex,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,21.71,5.344198854
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Diphetor hageni,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,111.89,14.1125517
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Drunella flavilinea,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,1.67,0.384235637
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Ephemerella excrucians group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,8.35,14.20496055
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Cinygmula,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,1.67,2.507083336
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,28.39,13.32003717
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,6.68,0.103016485
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Microtendipes rydalensis group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,1.67,0.018441
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Polypedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,11.69,0.5725743
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Rheotanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,5.01,0.184857837
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Tanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,15.03,0.469730175
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Diamesa,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,1.67,0.053286267
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Pagastia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,1.67,0.202858625
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Brillia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,5.01,0.090168268
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Cricotopus (Nostococladius),L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,1.67,0.018441
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Limnophyes,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,6.68,0.272989372
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,36.74,1.451826929
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Parakiefferiella,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,3.34,0.13157157
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Parametriocnemus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,1.67,0.11313057
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Rheocricotopus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,1.67,0.11313057
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Synorthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,1.67,0.018441
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,3.34,0.166416837
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Pentaneura,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,10.02,0.319717604
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,58.45,5.66446043
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,3.34,0.031423426
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Lebertia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,1.67,0.243312231
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Torrenticola,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,8.35,0.44255
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Ceratopogoninae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Ceratopogonidae,no-see-um midges,1.67,0.509569635
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Cleptelmis addenda,A,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,8.35,2.235829477
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Ampumixis dispar,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,53.44,2.048990143
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Cleptelmis addenda,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,6.68,1.871256669
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,5.01,1.35393464
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,1.67,0.01127751
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Malenka,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,138.61,2.378738206
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Hesperoperla pacifica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,3.34,0.10625476
South Fork McKenzie River,Disturbed,Submerged Wood,2020-05-05,2,Osobenus yakimae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,3.34,11.26537757
South Fork McKenzie River,Relic Channel,Benthic,2020-05-07,2,Simulium,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,42.656,1.90175635
South Fork McKenzie River,Relic Channel,Benthic,2020-05-07,2,Brachycentrus americanus,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,85.312,90.03607233
South Fork McKenzie River,Relic Channel,Benthic,2020-05-07,2,Micrasema,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,31.992,38.30669449
South Fork McKenzie River,Relic Channel,Benthic,2020-05-07,2,Lepidostoma unicolor group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Lepidostomatidae,caddisflies,42.656,33.59760268
South Fork McKenzie River,Relic Channel,Benthic,2020-05-07,2,Psychoglypha,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,0.8,18.01914956
South Fork McKenzie River,Relic Channel,Benthic,2020-05-07,2,Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,11.464,94.82145176
South Fork McKenzie River,Relic Channel,Benthic,2020-05-07,2,Tipula,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,0.8,25.16489234
