Waterbody,Treatment,Substrate,Date,Replicate,Taxon,Stage,Insect,Origin,Higher.classification,Order,Family,Common.name,Abundance,Biomass
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,1,Cleptelmis addenda,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,72,18.63845945
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,1,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,48,17.67533401
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,1,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,48,0.324144
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,1,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,48,6.076767772
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,1,Juga,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Pleuroceridae,snails,1.6,249.3484819
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,1,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,120,45.4415048
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,1,Malenka,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,432,41.37627342
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,1,Zapada cinctipes,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,24,0.411873003
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,1,Hesperoperla pacifica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,337.6,540.1285229
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,1,Isoperla,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,48,2.859825545
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,1,Skwala,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,360,105.8558664
South Fork McKenzie River,Phase 3,Benthic,2019-07-12,1,Pteronarcys californica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Pteronarcyidae,stoneflies,25.6,2771.365208
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Simulium,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,21.336,0.34398881
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Micrasema,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,21.336,28.98251645
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Glossosoma,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Glossosomatidae,caddisflies,21.336,1.359482377
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Arctopsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,170.688,11.05789484
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Hydropsyche,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,23.736,91.30515671
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Hydropsyche,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydropsychidae,caddisflies,0.8,3.103471909
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Hydroptila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Hydroptilidae,caddisflies,21.336,0.377767084
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Lepidostoma,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Lepidostomatidae,caddisflies,21.336,0.1685544
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Dicosmoecus gilvipes,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,1.6,80.60055261
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Onocosmoecus unicolor,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,0.8,31.55714616
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Rhyacophila arnaudi,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,21.336,6.574412895
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Rhyacophila brunnea/vemna group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,128.816,55.26925089
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Clinocera,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,128.016,32.59570269
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Baetis alius,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,1109.472,142.8481092
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Baetis tricaudatus complex,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,6208.776,523.293172
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Attenella margarita,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,192.024,56.47401633
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Ephemerella excrucians group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,21.336,24.44001774
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Matriella teresa,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,42.672,70.68778548
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Serratella micheneri,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,234.696,126.666004
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Timpanoga hecuba,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,42.672,135.2184865
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Epeorus,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,21.336,4.748196611
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Epeorus albertae group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,85.344,193.9327932
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,21.336,0.235603103
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Phaenopsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,21.336,0.235603103
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Polypedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,21.336,0.680787905
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Micropsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,128.016,2.303988223
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Potthastia gaedii group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,42.672,0.916391008
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Cricotopus (Nostococladius),L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,21.336,2.591731512
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Eukiefferiella brehmi group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,42.672,1.36157581
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Eukiefferiella devonica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,21.336,0.680787905
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Eukiefferiella pseudomontana group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,21.336,0.235603103
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Krenosmittia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,21.336,0.680787905
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Nanocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,21.336,0.235603103
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,298.704,15.5842315
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Rheocricotopus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,21.336,1.445361576
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Synorthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,21.336,0.235603103
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,21.336,0.235603103
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,362.712,34.22919098
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,234.696,3.138143952
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Lebertia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,85.344,4.523232
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Oribatida,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,21.336,0.200733595
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Sperchon,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,21.336,3.108568718
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Torrenticola,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,192.024,6.456974381
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Ampumixis dispar,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,85.344,45.86640648
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,42.672,12.1799114
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,21.336,3.646296133
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Juga,U,non-insect,Aquatic,Mollusca: Gastropoda,x,Pleuroceridae,snails,44.272,557.2956956
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,192.024,55.38317397
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Malenka,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,213.36,19.37346072
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Calineuria californica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,21.336,21.73115652
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Hesperoperla pacifica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlidae,stoneflies,44.272,86.06928436
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Perlodidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,21.336,1.271192455
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Skwala,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,533.4,128.9616516
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Pteronarcys californica,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Pteronarcyidae,stoneflies,22.936,2925.279108
South Fork McKenzie River,Phase 4,Benthic,2019-07-16,1,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,21.336,0.144082008
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Micrasema dimicki,P,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Brachycentridae,caddisflies,23.4354,20.51486464
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Dicosmoecus gilvipes,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,2.78,157.1164352
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Chelifera/Metachela,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,23.4354,17.94261507
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Clinocera,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,210.9186,13.32845453
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,46.8708,24.23646127
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Anafroptilum/Procloeon,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,93.7416,41.01305149
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Baetis alius,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,843.6744,236.9600154
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Baetis tricaudatus complex,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,117.177,4.382606762
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Attenella margarita,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,140.6124,60.15023856
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Ephemerella tibialis,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,23.4354,3.25893677
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Serratella micheneri,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,93.7416,42.43019584
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,281.2248,135.7663242
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,140.6124,5.689265802
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Phaenopsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,468.708,33.13037126
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Polypedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,773.3682,32.23376132
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Micropsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,1148.3346,54.69896269
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Stempellinella,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,23.4354,0.25878576
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Tanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,23.4354,0.25878576
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Pagastia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,46.8708,11.45439142
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Potthastia longimana group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,23.4354,0.25878576
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Brillia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,93.7416,3.623107591
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Cricotopus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,23.4354,0.747775444
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Heterotrissocladius marcidus group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,93.7416,8.929702126
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Krenosmittia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,23.4354,0.747775444
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Nanocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,46.8708,0.517571519
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Orthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,23.4354,0.747775444
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Orthocladius (Symposiocladius),L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,23.4354,0.747775444
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Parametriocnemus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,445.2726,42.93134196
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Rheocricotopus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,210.9186,7.71280061
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Smittia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,46.8708,3.175161856
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Thienemanniella,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,70.3062,0.776357279
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,164.0478,4.256448738
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Macropelopia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,23.4354,28.14246901
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Pentaneura,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,46.8708,7.434151238
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,679.6266,61.58002358
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Zavrelimyia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,70.3062,2.243326331
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,46.8708,1.462561394
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Oribatida,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,23.4354,1.2420762
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Cleptelmis addenda,L,insect,Aquatic,Arthropoda: Insecta,Coleoptera,Elmidae,riffle beetles,46.8708,13.48456137
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Nemata,U,non-insect,Aquatic,Nemata,miscellaneous non-insect,x,round worms,187.4832,42.5177834
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Ostracoda,U,non-insect,Aquatic,Crustacea: Ostracoda,x,x,seed shrimp,515.5788,3.481703636
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Oligochaeta,U,non-insect,Aquatic,Annelida: Oligochaeta,miscellaneous non-insect,x,segmented worms,820.239,178.3043874
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Malenka,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3187.2144,427.6872097
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Isoperla,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,46.8708,18.68206669
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Skwala,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,23.4354,1.396274074
South Fork McKenzie River,Flooded Forest,Benthic,2019-07-09,2,Chydoridae,U,non-insect,Aquatic,Crustacea: Cladocera,x,Chydoridae,water fleas,23.4354,0.158259256
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Simulium,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,8.728,0.477042235
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Dicosmoecus gilvipes,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,2.4,120.9008289
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Onocosmoecus unicolor,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,2.4,112.1576988
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Rhyacophila betteni group,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,0.8,10.27545341
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Chelifera/Metachela,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,8.728,6.682332897
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Clinocera,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,43.64,6.407832744
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Anafroptilum/Procloeon,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,8.728,2.489505455
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Baetis alius,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,61.096,31.49855327
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Baetis tricaudatus complex,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,61.096,13.67184345
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Attenella margarita,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,26.184,2.192901343
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Serratella micheneri,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,8.728,4.589631867
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Timpanoga hecuba,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,17.456,68.51816134
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,8.728,0.263984947
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Paraleptophlebia bicornuta group,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,17.456,3.397627224
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,26.184,0.653364152
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Apedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,26.96,2.550619367
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Paracladopelma,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,13.48,0.913173699
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Phaenopsectra,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,579.64,154.2602391
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Polypedilum,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae,midges,175.24,14.5622385
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Paratanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,310.04,11.82774281
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Tanytarsus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Chironominae: Tanytarsini,midges,296.56,9.789505155
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Pagastia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,80.88,12.20794861
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Potthastia longimana group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Diamesinae,midges,26.96,3.551838475
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Brillia,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,13.48,2.638664776
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Corynoneura,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,13.48,0.148853104
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Parametriocnemus,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,40.44,4.188065035
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Psectrocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,202.2,18.71799526
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Synorthocladius,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,13.48,0.430119093
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Tvetenia bavarica group,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Orthocladiinae,midges,13.48,0.913173699
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Pentaneura,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,13.48,1.637445668
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Thienemannimyia complex,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae: Tanypodinae,midges,283.08,23.28355372
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,26.184,1.007282868
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Lebertia,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,8.728,0.462584
South Fork McKenzie River,Disturbed,Benthic,2019-07-10,2,Torrenticola,U,non-insect,Aquatic,Arachnida: Acari,x,x,mites,17.456,0.544698868
