"Treatment","Substrate","Date","Taxon","Stage","Insect","Origin","Order","Family","Season","Replicate","Biomass"
"Flooded Forest","Benthic",2019-10-15,"Hydroptila","L","insect","Aquatic","Trichoptera","Hydroptilidae","Fall19","2",4.680334501
"Flooded Forest","Benthic",2019-10-15,"Hydroptila","L","insect","Aquatic","Trichoptera","Hydroptilidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Hydroptila","L","insect","Aquatic","Trichoptera","Hydroptilidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Hydroptila","L","insect","Aquatic","Trichoptera","Hydroptilidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Lepidostoma (Neodinarthrum)","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","1",26.92038466
"Flooded Forest","Benthic",2019-10-15,"Lepidostoma (Neodinarthrum)","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Lepidostoma (Neodinarthrum)","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Lepidostoma (Neodinarthrum)","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Lepidostoma (Neodinarthrum)","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Lepidostoma-panel case larvae","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","1",152.1556205
"Flooded Forest","Benthic",2019-10-15,"Lepidostoma-panel case larvae","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Lepidostoma-panel case larvae","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Lepidostoma-panel case larvae","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Lepidostoma-panel case larvae","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Hydatophylax hesperus","L","insect","Aquatic","Trichoptera","Limnephilidae","Fall19","1",692.9219786
"Flooded Forest","Benthic",2019-10-15,"Hydatophylax hesperus","L","insect","Aquatic","Trichoptera","Limnephilidae","Fall19","2",63.53895496
"Flooded Forest","Benthic",2019-10-15,"Hydatophylax hesperus","L","insect","Aquatic","Trichoptera","Limnephilidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Hydatophylax hesperus","L","insect","Aquatic","Trichoptera","Limnephilidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Hydatophylax hesperus","L","insect","Aquatic","Trichoptera","Limnephilidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Polycentropus","L","insect","Aquatic","Trichoptera","Polycentopodidae","Fall19","1",15.4606011
"Flooded Forest","Benthic",2019-10-15,"Polycentropus","L","insect","Aquatic","Trichoptera","Polycentopodidae","Fall19","2",135.0000382
"Flooded Forest","Benthic",2019-10-15,"Polycentropus","L","insect","Aquatic","Trichoptera","Polycentopodidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Polycentropus","L","insect","Aquatic","Trichoptera","Polycentopodidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Polycentropus","L","insect","Aquatic","Trichoptera","Polycentopodidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","1",31.21226179
"Flooded Forest","Benthic",2019-10-15,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Clinocera","L","insect","Aquatic","Diptera","Empididae","Fall19","1",0.561819813
"Flooded Forest","Benthic",2019-10-15,"Clinocera","L","insect","Aquatic","Diptera","Empididae","Fall19","2",16.26629663
"Flooded Forest","Benthic",2019-10-15,"Clinocera","L","insect","Aquatic","Diptera","Empididae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Clinocera","L","insect","Aquatic","Diptera","Empididae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Clinocera","L","insect","Aquatic","Diptera","Empididae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Neoplasta","L","insect","Aquatic","Diptera","Empididae","Fall19","1",39.05655644
"Flooded Forest","Benthic",2019-10-15,"Neoplasta","L","insect","Aquatic","Diptera","Empididae","Fall19","2",2.469089891
"Flooded Forest","Benthic",2019-10-15,"Neoplasta","L","insect","Aquatic","Diptera","Empididae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Neoplasta","L","insect","Aquatic","Diptera","Empididae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Neoplasta","L","insect","Aquatic","Diptera","Empididae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Dixa","L","insect","Aquatic","Diptera","Dixidae","Fall19","1",11.26768654
"Flooded Forest","Benthic",2019-10-15,"Dixa","L","insect","Aquatic","Diptera","Dixidae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Dixa","L","insect","Aquatic","Diptera","Dixidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Dixa","L","insect","Aquatic","Diptera","Dixidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Dixa","L","insect","Aquatic","Diptera","Dixidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Muscidae","L","insect","Aquatic","Diptera","Muscidae","Fall19","1",74.46820204
"Flooded Forest","Benthic",2019-10-15,"Muscidae","L","insect","Aquatic","Diptera","Muscidae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Muscidae","L","insect","Aquatic","Diptera","Muscidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Muscidae","L","insect","Aquatic","Diptera","Muscidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Muscidae","L","insect","Aquatic","Diptera","Muscidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","1",190.8794413
"Flooded Forest","Benthic",2019-10-15,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","1",44.10737629
"Flooded Forest","Benthic",2019-10-15,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","2",3.993549391
"Flooded Forest","Benthic",2019-10-15,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Labiobaetis","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","1",52.82112905
"Flooded Forest","Benthic",2019-10-15,"Labiobaetis","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Labiobaetis","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Labiobaetis","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Labiobaetis","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","1",121.7473419
"Flooded Forest","Benthic",2019-10-15,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","2",18.66270188
"Flooded Forest","Benthic",2019-10-15,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Cinygma","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","1",17.59989719
"Flooded Forest","Benthic",2019-10-15,"Cinygma","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","2",6.31224349
"Flooded Forest","Benthic",2019-10-15,"Cinygma","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Cinygma","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Cinygma","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Ironodes","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","1",15.30828455
"Flooded Forest","Benthic",2019-10-15,"Ironodes","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Ironodes","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Ironodes","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Ironodes","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Fall19","1",499.9802402
"Flooded Forest","Benthic",2019-10-15,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Fall19","2",198.6414075
"Flooded Forest","Benthic",2019-10-15,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","1",66.94003293
"Flooded Forest","Benthic",2019-10-15,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","2",40.81852807
"Flooded Forest","Benthic",2019-10-15,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","1",29.51292246
"Flooded Forest","Benthic",2019-10-15,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","2",23.57903445
"Flooded Forest","Benthic",2019-10-15,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","1",2.364850929
"Flooded Forest","Benthic",2019-10-15,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","1",10.04149645
"Flooded Forest","Benthic",2019-10-15,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","2",3.01711424
"Flooded Forest","Benthic",2019-10-15,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Stempellina","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","1",1.636827604
"Flooded Forest","Benthic",2019-10-15,"Stempellina","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","2",0.464156665
"Flooded Forest","Benthic",2019-10-15,"Stempellina","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Stempellina","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Stempellina","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","1",2.046034505
"Flooded Forest","Benthic",2019-10-15,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","2",1.160391662
"Flooded Forest","Benthic",2019-10-15,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","1",8.84549409
"Flooded Forest","Benthic",2019-10-15,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","2",1.423738056
"Flooded Forest","Benthic",2019-10-15,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Potthastia longimana group","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",7.663068626
"Flooded Forest","Benthic",2019-10-15,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",5.77651804
"Flooded Forest","Benthic",2019-10-15,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",2.046034505
"Flooded Forest","Benthic",2019-10-15,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0.464156665
"Flooded Forest","Benthic",2019-10-15,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",6.321334223
"Flooded Forest","Benthic",2019-10-15,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",1.182425464
"Flooded Forest","Benthic",2019-10-15,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Nanocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",35.43287575
"Flooded Forest","Benthic",2019-10-15,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Thienemanniella","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",0.409206901
"Flooded Forest","Benthic",2019-10-15,"Thienemanniella","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Thienemanniella","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Thienemanniella","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Thienemanniella","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","1",7.240075971
"Flooded Forest","Benthic",2019-10-15,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Macropelopia","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","1",69.87778656
"Flooded Forest","Benthic",2019-10-15,"Macropelopia","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","2",8.711255103
"Flooded Forest","Benthic",2019-10-15,"Macropelopia","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Macropelopia","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Macropelopia","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","1",57.70021664
"Flooded Forest","Benthic",2019-10-15,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","2",100.0344244
"Flooded Forest","Benthic",2019-10-15,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Ceratopogoninae","L","insect","Aquatic","Diptera","Ceratopogonidae","Fall19","1",26.70979534
"Flooded Forest","Benthic",2019-10-15,"Ceratopogoninae","L","insect","Aquatic","Diptera","Ceratopogonidae","Fall19","2",1.468037192
"Flooded Forest","Benthic",2019-10-15,"Ceratopogoninae","L","insect","Aquatic","Diptera","Ceratopogonidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Ceratopogoninae","L","insect","Aquatic","Diptera","Ceratopogonidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Ceratopogoninae","L","insect","Aquatic","Diptera","Ceratopogonidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","1",0.881197791
"Flooded Forest","Benthic",2019-10-15,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","1",1.762395582
"Flooded Forest","Benthic",2019-10-15,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Narpus concolor","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","1",2.017307126
"Flooded Forest","Benthic",2019-10-15,"Narpus concolor","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Narpus concolor","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Narpus concolor","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Narpus concolor","L","insect","Aquatic","Coleoptera","Elmidae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","1",739.4798691
"Flooded Forest","Benthic",2019-10-15,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","2",35.80937314
"Flooded Forest","Benthic",2019-10-15,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","1",6.6035719
"Flooded Forest","Benthic",2019-10-15,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Fall19","5",0
"Flooded Forest","Benthic",2019-10-15,"Yoraperla","L","insect","Aquatic","Plecoptera","Peltoperlidae","Fall19","1",283.0793412
"Flooded Forest","Benthic",2019-10-15,"Yoraperla","L","insect","Aquatic","Plecoptera","Peltoperlidae","Fall19","2",0
"Flooded Forest","Benthic",2019-10-15,"Yoraperla","L","insect","Aquatic","Plecoptera","Peltoperlidae","Fall19","3",0
"Flooded Forest","Benthic",2019-10-15,"Yoraperla","L","insect","Aquatic","Plecoptera","Peltoperlidae","Fall19","4",0
"Flooded Forest","Benthic",2019-10-15,"Yoraperla","L","insect","Aquatic","Plecoptera","Peltoperlidae","Fall19","5",0
