"Taxon","Treatment","Season","Replicate","Biomass"
"Dicosmoecus gilvipes","Relic Channel","Summer19","1",177.3067189
"Dicosmoecus gilvipes","Relic Channel","Summer19","2",474.7294196
"Dicosmoecus gilvipes","Relic Channel","Summer19","3",196.3551209
"Dicosmoecus gilvipes","Relic Channel","Summer19","4",145.8985985
"Dicosmoecus gilvipes","Relic Channel","Summer19","5",50.37534538
"Dicosmoecus gilvipes","Relic Channel","Winter20","1",1.017158037
"Dicosmoecus gilvipes","Relic Channel","Winter20","2",2.68759959
"Dicosmoecus gilvipes","Relic Channel","Winter20","3",1.24485213
"Dicosmoecus gilvipes","Relic Channel","Winter20","4",2.239614027
"Dicosmoecus gilvipes","Relic Channel","Winter20","5",0.630770765
"Dicranota","Relic Channel","Fall19","1",0
"Dicranota","Relic Channel","Fall19","2",0
"Dicranota","Relic Channel","Fall19","3",0
"Dicranota","Relic Channel","Fall19","4",0
"Dicranota","Relic Channel","Fall19","5",0
"Dicranota","Relic Channel","Spring20","1",0
"Dicranota","Relic Channel","Spring20","2",0
"Dicranota","Relic Channel","Spring20","3",2.221449967
"Dicranota","Relic Channel","Spring20","4",1.30163084
"Dicranota","Relic Channel","Spring20","5",0
"Dicranota","Relic Channel","Summer19","1",0
"Dicranota","Relic Channel","Summer19","2",0
"Dicranota","Relic Channel","Summer19","3",0
"Dicranota","Relic Channel","Summer19","4",0
"Dicranota","Relic Channel","Summer19","5",0
"Dicranota","Relic Channel","Winter20","1",0
"Dicranota","Relic Channel","Winter20","2",0
"Dicranota","Relic Channel","Winter20","3",0
"Dicranota","Relic Channel","Winter20","4",0
"Dicranota","Relic Channel","Winter20","5",0
"Diphetor hageni","Relic Channel","Fall19","1",4.026427999
"Diphetor hageni","Relic Channel","Fall19","2",20.07772881
"Diphetor hageni","Relic Channel","Fall19","3",33.57905661
"Diphetor hageni","Relic Channel","Fall19","4",28.83793027
"Diphetor hageni","Relic Channel","Fall19","5",7.617453317
"Diphetor hageni","Relic Channel","Spring20","1",320.3017433
"Diphetor hageni","Relic Channel","Spring20","2",83.1271771
"Diphetor hageni","Relic Channel","Spring20","3",114.9846876
"Diphetor hageni","Relic Channel","Spring20","4",94.36149581
"Diphetor hageni","Relic Channel","Spring20","5",116.1878001
"Diphetor hageni","Relic Channel","Summer19","1",0
"Diphetor hageni","Relic Channel","Summer19","2",0
"Diphetor hageni","Relic Channel","Summer19","3",0
"Diphetor hageni","Relic Channel","Summer19","4",0
"Diphetor hageni","Relic Channel","Summer19","5",0
"Diphetor hageni","Relic Channel","Winter20","1",5.491870622
"Diphetor hageni","Relic Channel","Winter20","2",2.786539646
"Diphetor hageni","Relic Channel","Winter20","3",4.814980313
"Diphetor hageni","Relic Channel","Winter20","4",4.910034823
"Diphetor hageni","Relic Channel","Winter20","5",10.97329507
"Dixa","Relic Channel","Fall19","1",0
"Dixa","Relic Channel","Fall19","2",0
"Dixa","Relic Channel","Fall19","3",0
"Dixa","Relic Channel","Fall19","4",0
"Dixa","Relic Channel","Fall19","5",0
"Dixa","Relic Channel","Spring20","1",0
"Dixa","Relic Channel","Spring20","2",0
"Dixa","Relic Channel","Spring20","3",0
"Dixa","Relic Channel","Spring20","4",0
"Dixa","Relic Channel","Spring20","5",0
"Dixa","Relic Channel","Summer19","1",0
"Dixa","Relic Channel","Summer19","2",0
"Dixa","Relic Channel","Summer19","3",0
"Dixa","Relic Channel","Summer19","4",0
"Dixa","Relic Channel","Summer19","5",0
"Dixa","Relic Channel","Winter20","1",0
"Dixa","Relic Channel","Winter20","2",0
"Dixa","Relic Channel","Winter20","3",0
"Dixa","Relic Channel","Winter20","4",0
"Dixa","Relic Channel","Winter20","5",0
"Drunella coloradensis/flavilinea","Relic Channel","Fall19","1",0
"Drunella coloradensis/flavilinea","Relic Channel","Fall19","2",0
"Drunella coloradensis/flavilinea","Relic Channel","Fall19","3",0
"Drunella coloradensis/flavilinea","Relic Channel","Fall19","4",0
"Drunella coloradensis/flavilinea","Relic Channel","Fall19","5",0
"Drunella coloradensis/flavilinea","Relic Channel","Spring20","1",0
"Drunella coloradensis/flavilinea","Relic Channel","Spring20","2",0
"Drunella coloradensis/flavilinea","Relic Channel","Spring20","3",0
"Drunella coloradensis/flavilinea","Relic Channel","Spring20","4",0
"Drunella coloradensis/flavilinea","Relic Channel","Spring20","5",0
"Drunella coloradensis/flavilinea","Relic Channel","Summer19","1",0
"Drunella coloradensis/flavilinea","Relic Channel","Summer19","2",0
"Drunella coloradensis/flavilinea","Relic Channel","Summer19","3",0
"Drunella coloradensis/flavilinea","Relic Channel","Summer19","4",0
"Drunella coloradensis/flavilinea","Relic Channel","Summer19","5",0
"Drunella coloradensis/flavilinea","Relic Channel","Winter20","1",0
"Drunella coloradensis/flavilinea","Relic Channel","Winter20","2",0
"Drunella coloradensis/flavilinea","Relic Channel","Winter20","3",0
"Drunella coloradensis/flavilinea","Relic Channel","Winter20","4",0
"Drunella coloradensis/flavilinea","Relic Channel","Winter20","5",0
"Drunella doddsii","Relic Channel","Fall19","1",0
"Drunella doddsii","Relic Channel","Fall19","2",0
"Drunella doddsii","Relic Channel","Fall19","3",0
"Drunella doddsii","Relic Channel","Fall19","4",0
"Drunella doddsii","Relic Channel","Fall19","5",0
"Drunella doddsii","Relic Channel","Spring20","1",0
"Drunella doddsii","Relic Channel","Spring20","2",0
"Drunella doddsii","Relic Channel","Spring20","3",0
"Drunella doddsii","Relic Channel","Spring20","4",0
"Drunella doddsii","Relic Channel","Spring20","5",0
"Drunella doddsii","Relic Channel","Summer19","1",0
"Drunella doddsii","Relic Channel","Summer19","2",0
"Drunella doddsii","Relic Channel","Summer19","3",0
"Drunella doddsii","Relic Channel","Summer19","4",0
"Drunella doddsii","Relic Channel","Summer19","5",0
"Drunella doddsii","Relic Channel","Winter20","1",0
"Drunella doddsii","Relic Channel","Winter20","2",0
"Drunella doddsii","Relic Channel","Winter20","3",0
"Drunella doddsii","Relic Channel","Winter20","4",0
"Drunella doddsii","Relic Channel","Winter20","5",0
"Drunella flavilinea","Relic Channel","Fall19","1",0
"Drunella flavilinea","Relic Channel","Fall19","2",0
"Drunella flavilinea","Relic Channel","Fall19","3",0
"Drunella flavilinea","Relic Channel","Fall19","4",0
"Drunella flavilinea","Relic Channel","Fall19","5",0
"Drunella flavilinea","Relic Channel","Spring20","1",1.086018623
"Drunella flavilinea","Relic Channel","Spring20","2",10.0611754
"Drunella flavilinea","Relic Channel","Spring20","3",0
"Drunella flavilinea","Relic Channel","Spring20","4",0.647054041
"Drunella flavilinea","Relic Channel","Spring20","5",15.9303389
"Drunella flavilinea","Relic Channel","Summer19","1",0
"Drunella flavilinea","Relic Channel","Summer19","2",0
"Drunella flavilinea","Relic Channel","Summer19","3",0
"Drunella flavilinea","Relic Channel","Summer19","4",0
"Drunella flavilinea","Relic Channel","Summer19","5",0
"Drunella flavilinea","Relic Channel","Winter20","1",1.534475403
"Drunella flavilinea","Relic Channel","Winter20","2",1.297952097
"Drunella flavilinea","Relic Channel","Winter20","3",0.676948673
"Drunella flavilinea","Relic Channel","Winter20","4",0.508523232
"Drunella flavilinea","Relic Channel","Winter20","5",1.003639271
"Drunella grandis/spinifera","Relic Channel","Fall19","1",1.472519806
"Drunella grandis/spinifera","Relic Channel","Fall19","2",0
"Drunella grandis/spinifera","Relic Channel","Fall19","3",0
"Drunella grandis/spinifera","Relic Channel","Fall19","4",0
"Drunella grandis/spinifera","Relic Channel","Fall19","5",0
"Drunella grandis/spinifera","Relic Channel","Spring20","1",0
"Drunella grandis/spinifera","Relic Channel","Spring20","2",0
"Drunella grandis/spinifera","Relic Channel","Spring20","3",0
"Drunella grandis/spinifera","Relic Channel","Spring20","4",0
"Drunella grandis/spinifera","Relic Channel","Spring20","5",0
"Drunella grandis/spinifera","Relic Channel","Summer19","1",0
"Drunella grandis/spinifera","Relic Channel","Summer19","2",0
"Drunella grandis/spinifera","Relic Channel","Summer19","3",0
"Drunella grandis/spinifera","Relic Channel","Summer19","4",0
"Drunella grandis/spinifera","Relic Channel","Summer19","5",0.838874169
"Drunella grandis/spinifera","Relic Channel","Winter20","1",0
"Drunella grandis/spinifera","Relic Channel","Winter20","2",0
"Drunella grandis/spinifera","Relic Channel","Winter20","3",0
"Drunella grandis/spinifera","Relic Channel","Winter20","4",0
"Drunella grandis/spinifera","Relic Channel","Winter20","5",0
"Dytiscidae","Relic Channel","Fall19","1",0
"Dytiscidae","Relic Channel","Fall19","2",0
"Dytiscidae","Relic Channel","Fall19","3",0
"Dytiscidae","Relic Channel","Fall19","4",0
"Dytiscidae","Relic Channel","Fall19","5",0
"Dytiscidae","Relic Channel","Spring20","1",0
"Dytiscidae","Relic Channel","Spring20","2",0
"Dytiscidae","Relic Channel","Spring20","3",0
"Dytiscidae","Relic Channel","Spring20","4",0
"Dytiscidae","Relic Channel","Spring20","5",0
"Dytiscidae","Relic Channel","Summer19","1",0
"Dytiscidae","Relic Channel","Summer19","2",0
"Dytiscidae","Relic Channel","Summer19","3",0
"Dytiscidae","Relic Channel","Summer19","4",0
"Dytiscidae","Relic Channel","Summer19","5",0
"Dytiscidae","Relic Channel","Winter20","1",0
"Dytiscidae","Relic Channel","Winter20","2",0
"Dytiscidae","Relic Channel","Winter20","3",0
"Dytiscidae","Relic Channel","Winter20","4",0
"Dytiscidae","Relic Channel","Winter20","5",0
"Empididae","Relic Channel","Fall19","1",0
"Empididae","Relic Channel","Fall19","2",0
"Empididae","Relic Channel","Fall19","3",2.946853056
"Empididae","Relic Channel","Fall19","4",0
"Empididae","Relic Channel","Fall19","5",2.228651694
"Empididae","Relic Channel","Spring20","1",0
"Empididae","Relic Channel","Spring20","2",0
"Empididae","Relic Channel","Spring20","3",0
"Empididae","Relic Channel","Spring20","4",0
"Empididae","Relic Channel","Spring20","5",0
"Empididae","Relic Channel","Summer19","1",0
"Empididae","Relic Channel","Summer19","2",0
"Empididae","Relic Channel","Summer19","3",0
"Empididae","Relic Channel","Summer19","4",0
"Empididae","Relic Channel","Summer19","5",5.170908385
"Empididae","Relic Channel","Winter20","1",0
"Empididae","Relic Channel","Winter20","2",0
"Empididae","Relic Channel","Winter20","3",0
"Empididae","Relic Channel","Winter20","4",0
"Empididae","Relic Channel","Winter20","5",0
"Epeorus","Relic Channel","Fall19","1",0
"Epeorus","Relic Channel","Fall19","2",0.20736
"Epeorus","Relic Channel","Fall19","3",0
"Epeorus","Relic Channel","Fall19","4",0.6912
"Epeorus","Relic Channel","Fall19","5",0
"Epeorus","Relic Channel","Spring20","1",4.212496733
"Epeorus","Relic Channel","Spring20","2",4.042234351
"Epeorus","Relic Channel","Spring20","3",0
"Epeorus","Relic Channel","Spring20","4",0
"Epeorus","Relic Channel","Spring20","5",1.559694388
"Epeorus","Relic Channel","Summer19","1",0
"Epeorus","Relic Channel","Summer19","2",0
"Epeorus","Relic Channel","Summer19","3",0
"Epeorus","Relic Channel","Summer19","4",0
"Epeorus","Relic Channel","Summer19","5",0
"Epeorus","Relic Channel","Winter20","1",0
"Epeorus","Relic Channel","Winter20","2",0.03456
"Epeorus","Relic Channel","Winter20","3",0.388755176
"Epeorus","Relic Channel","Winter20","4",0
"Epeorus","Relic Channel","Winter20","5",0.263918036
"Epeorus albertae group","Relic Channel","Fall19","1",0
"Epeorus albertae group","Relic Channel","Fall19","2",0
"Epeorus albertae group","Relic Channel","Fall19","3",0
"Epeorus albertae group","Relic Channel","Fall19","4",0
"Epeorus albertae group","Relic Channel","Fall19","5",0
"Epeorus albertae group","Relic Channel","Spring20","1",0
"Epeorus albertae group","Relic Channel","Spring20","2",0
"Epeorus albertae group","Relic Channel","Spring20","3",0
"Epeorus albertae group","Relic Channel","Spring20","4",6.978133985
"Epeorus albertae group","Relic Channel","Spring20","5",0
"Epeorus albertae group","Relic Channel","Summer19","1",0
"Epeorus albertae group","Relic Channel","Summer19","2",0
"Epeorus albertae group","Relic Channel","Summer19","3",0
"Epeorus albertae group","Relic Channel","Summer19","4",0
"Epeorus albertae group","Relic Channel","Summer19","5",66.30764067
"Epeorus albertae group","Relic Channel","Winter20","1",0
"Epeorus albertae group","Relic Channel","Winter20","2",0
"Epeorus albertae group","Relic Channel","Winter20","3",0
"Epeorus albertae group","Relic Channel","Winter20","4",0
"Epeorus albertae group","Relic Channel","Winter20","5",0
"Epeorus longimanus","Relic Channel","Fall19","1",0
"Epeorus longimanus","Relic Channel","Fall19","2",0
"Epeorus longimanus","Relic Channel","Fall19","3",0
"Epeorus longimanus","Relic Channel","Fall19","4",0
"Epeorus longimanus","Relic Channel","Fall19","5",0
"Epeorus longimanus","Relic Channel","Spring20","1",0
"Epeorus longimanus","Relic Channel","Spring20","2",0
"Epeorus longimanus","Relic Channel","Spring20","3",0
"Epeorus longimanus","Relic Channel","Spring20","4",0
"Epeorus longimanus","Relic Channel","Spring20","5",0
"Epeorus longimanus","Relic Channel","Summer19","1",0
"Epeorus longimanus","Relic Channel","Summer19","2",0
"Epeorus longimanus","Relic Channel","Summer19","3",0
"Epeorus longimanus","Relic Channel","Summer19","4",0
"Epeorus longimanus","Relic Channel","Summer19","5",0
"Epeorus longimanus","Relic Channel","Winter20","1",0
"Epeorus longimanus","Relic Channel","Winter20","2",0
"Epeorus longimanus","Relic Channel","Winter20","3",0
"Epeorus longimanus","Relic Channel","Winter20","4",0
"Epeorus longimanus","Relic Channel","Winter20","5",0
"Ephemerella excrucians group","Relic Channel","Fall19","1",35.7157272
"Ephemerella excrucians group","Relic Channel","Fall19","2",54.08632104
"Ephemerella excrucians group","Relic Channel","Fall19","3",66.98550971
"Ephemerella excrucians group","Relic Channel","Fall19","4",29.15817035
"Ephemerella excrucians group","Relic Channel","Fall19","5",46.85870869
"Ephemerella excrucians group","Relic Channel","Spring20","1",312.7889224
"Ephemerella excrucians group","Relic Channel","Spring20","2",18.41568812
"Ephemerella excrucians group","Relic Channel","Spring20","3",12.61741334
"Ephemerella excrucians group","Relic Channel","Spring20","4",71.95381949
"Ephemerella excrucians group","Relic Channel","Spring20","5",71.4837066
"Ephemerella excrucians group","Relic Channel","Summer19","1",0
"Ephemerella excrucians group","Relic Channel","Summer19","2",1.032717993
"Ephemerella excrucians group","Relic Channel","Summer19","3",5.446392728
"Ephemerella excrucians group","Relic Channel","Summer19","4",0
"Ephemerella excrucians group","Relic Channel","Summer19","5",0
"Ephemerella excrucians group","Relic Channel","Winter20","1",44.57547685
"Ephemerella excrucians group","Relic Channel","Winter20","2",24.96541094
"Ephemerella excrucians group","Relic Channel","Winter20","3",48.48774643
"Ephemerella excrucians group","Relic Channel","Winter20","4",202.6152112
"Ephemerella excrucians group","Relic Channel","Winter20","5",42.22376866
"Ephemerella tibialis","Relic Channel","Fall19","1",0
"Ephemerella tibialis","Relic Channel","Fall19","2",0
"Ephemerella tibialis","Relic Channel","Fall19","3",0
"Ephemerella tibialis","Relic Channel","Fall19","4",0
"Ephemerella tibialis","Relic Channel","Fall19","5",0
"Ephemerella tibialis","Relic Channel","Spring20","1",0
"Ephemerella tibialis","Relic Channel","Spring20","2",0
"Ephemerella tibialis","Relic Channel","Spring20","3",0
"Ephemerella tibialis","Relic Channel","Spring20","4",0.580345083
"Ephemerella tibialis","Relic Channel","Spring20","5",0
"Ephemerella tibialis","Relic Channel","Summer19","1",261.5401089
"Ephemerella tibialis","Relic Channel","Summer19","2",0
"Ephemerella tibialis","Relic Channel","Summer19","3",2.702758042
"Ephemerella tibialis","Relic Channel","Summer19","4",30.60788623
"Ephemerella tibialis","Relic Channel","Summer19","5",78.53203136
"Ephemerella tibialis","Relic Channel","Winter20","1",0
"Ephemerella tibialis","Relic Channel","Winter20","2",0
"Ephemerella tibialis","Relic Channel","Winter20","3",0
"Ephemerella tibialis","Relic Channel","Winter20","4",0
"Ephemerella tibialis","Relic Channel","Winter20","5",0
"Ephydridae","Relic Channel","Fall19","1",0
"Ephydridae","Relic Channel","Fall19","2",0
"Ephydridae","Relic Channel","Fall19","3",0
"Ephydridae","Relic Channel","Fall19","4",1.670342333
"Ephydridae","Relic Channel","Fall19","5",0
"Ephydridae","Relic Channel","Spring20","1",0
"Ephydridae","Relic Channel","Spring20","2",0
"Ephydridae","Relic Channel","Spring20","3",0
"Ephydridae","Relic Channel","Spring20","4",0
"Ephydridae","Relic Channel","Spring20","5",0
"Ephydridae","Relic Channel","Summer19","1",0
"Ephydridae","Relic Channel","Summer19","2",0
"Ephydridae","Relic Channel","Summer19","3",0
"Ephydridae","Relic Channel","Summer19","4",0
"Ephydridae","Relic Channel","Summer19","5",0
"Ephydridae","Relic Channel","Winter20","1",0
"Ephydridae","Relic Channel","Winter20","2",0
"Ephydridae","Relic Channel","Winter20","3",0
"Ephydridae","Relic Channel","Winter20","4",0
"Ephydridae","Relic Channel","Winter20","5",0
"Eukiefferiella brehmi group","Relic Channel","Fall19","1",0
"Eukiefferiella brehmi group","Relic Channel","Fall19","2",0
"Eukiefferiella brehmi group","Relic Channel","Fall19","3",0
"Eukiefferiella brehmi group","Relic Channel","Fall19","4",0
"Eukiefferiella brehmi group","Relic Channel","Fall19","5",0
"Eukiefferiella brehmi group","Relic Channel","Spring20","1",0
"Eukiefferiella brehmi group","Relic Channel","Spring20","2",0
"Eukiefferiella brehmi group","Relic Channel","Spring20","3",0
"Eukiefferiella brehmi group","Relic Channel","Spring20","4",0.191447667
"Eukiefferiella brehmi group","Relic Channel","Spring20","5",0
"Eukiefferiella brehmi group","Relic Channel","Summer19","1",0
"Eukiefferiella brehmi group","Relic Channel","Summer19","2",0
"Eukiefferiella brehmi group","Relic Channel","Summer19","3",0
"Eukiefferiella brehmi group","Relic Channel","Summer19","4",0
"Eukiefferiella brehmi group","Relic Channel","Summer19","5",0
"Eukiefferiella brehmi group","Relic Channel","Winter20","1",0.187264004
"Eukiefferiella brehmi group","Relic Channel","Winter20","2",0
"Eukiefferiella brehmi group","Relic Channel","Winter20","3",0.058922861
"Eukiefferiella brehmi group","Relic Channel","Winter20","4",0.650331418
"Eukiefferiella brehmi group","Relic Channel","Winter20","5",0
"Eukiefferiella claripennis group","Relic Channel","Fall19","1",0
"Eukiefferiella claripennis group","Relic Channel","Fall19","2",0
"Eukiefferiella claripennis group","Relic Channel","Fall19","3",0
"Eukiefferiella claripennis group","Relic Channel","Fall19","4",0
"Eukiefferiella claripennis group","Relic Channel","Fall19","5",0
"Eukiefferiella claripennis group","Relic Channel","Spring20","1",0
"Eukiefferiella claripennis group","Relic Channel","Spring20","2",0
"Eukiefferiella claripennis group","Relic Channel","Spring20","3",0
"Eukiefferiella claripennis group","Relic Channel","Spring20","4",0
"Eukiefferiella claripennis group","Relic Channel","Spring20","5",0
"Eukiefferiella claripennis group","Relic Channel","Summer19","1",12.45540679
"Eukiefferiella claripennis group","Relic Channel","Summer19","2",0.583146969
"Eukiefferiella claripennis group","Relic Channel","Summer19","3",0
"Eukiefferiella claripennis group","Relic Channel","Summer19","4",0.830563797
"Eukiefferiella claripennis group","Relic Channel","Summer19","5",0.861689129
"Eukiefferiella claripennis group","Relic Channel","Winter20","1",0
"Eukiefferiella claripennis group","Relic Channel","Winter20","2",0
"Eukiefferiella claripennis group","Relic Channel","Winter20","3",0
"Eukiefferiella claripennis group","Relic Channel","Winter20","4",0
"Eukiefferiella claripennis group","Relic Channel","Winter20","5",0
"Eukiefferiella devonica group","Relic Channel","Fall19","1",0
"Eukiefferiella devonica group","Relic Channel","Fall19","2",0.106008145
"Eukiefferiella devonica group","Relic Channel","Fall19","3",0
"Eukiefferiella devonica group","Relic Channel","Fall19","4",0
"Eukiefferiella devonica group","Relic Channel","Fall19","5",0
"Eukiefferiella devonica group","Relic Channel","Spring20","1",0
"Eukiefferiella devonica group","Relic Channel","Spring20","2",0
"Eukiefferiella devonica group","Relic Channel","Spring20","3",0
"Eukiefferiella devonica group","Relic Channel","Spring20","4",0
"Eukiefferiella devonica group","Relic Channel","Spring20","5",0
"Eukiefferiella devonica group","Relic Channel","Summer19","1",0
"Eukiefferiella devonica group","Relic Channel","Summer19","2",0
"Eukiefferiella devonica group","Relic Channel","Summer19","3",0
"Eukiefferiella devonica group","Relic Channel","Summer19","4",0
"Eukiefferiella devonica group","Relic Channel","Summer19","5",0
"Eukiefferiella devonica group","Relic Channel","Winter20","1",0
"Eukiefferiella devonica group","Relic Channel","Winter20","2",0
"Eukiefferiella devonica group","Relic Channel","Winter20","3",0
"Eukiefferiella devonica group","Relic Channel","Winter20","4",0
"Eukiefferiella devonica group","Relic Channel","Winter20","5",0
"Eukiefferiella pseudomontana group","Relic Channel","Fall19","1",0
"Eukiefferiella pseudomontana group","Relic Channel","Fall19","2",0
"Eukiefferiella pseudomontana group","Relic Channel","Fall19","3",0
"Eukiefferiella pseudomontana group","Relic Channel","Fall19","4",0
"Eukiefferiella pseudomontana group","Relic Channel","Fall19","5",0
"Eukiefferiella pseudomontana group","Relic Channel","Spring20","1",0
"Eukiefferiella pseudomontana group","Relic Channel","Spring20","2",0
"Eukiefferiella pseudomontana group","Relic Channel","Spring20","3",0
"Eukiefferiella pseudomontana group","Relic Channel","Spring20","4",0
"Eukiefferiella pseudomontana group","Relic Channel","Spring20","5",0
"Eukiefferiella pseudomontana group","Relic Channel","Summer19","1",0
"Eukiefferiella pseudomontana group","Relic Channel","Summer19","2",0
"Eukiefferiella pseudomontana group","Relic Channel","Summer19","3",0
"Eukiefferiella pseudomontana group","Relic Channel","Summer19","4",0
"Eukiefferiella pseudomontana group","Relic Channel","Summer19","5",0
"Eukiefferiella pseudomontana group","Relic Channel","Winter20","1",0
"Eukiefferiella pseudomontana group","Relic Channel","Winter20","2",0
"Eukiefferiella pseudomontana group","Relic Channel","Winter20","3",0
"Eukiefferiella pseudomontana group","Relic Channel","Winter20","4",0
"Eukiefferiella pseudomontana group","Relic Channel","Winter20","5",0
"Ferrissia","Relic Channel","Fall19","1",0
"Ferrissia","Relic Channel","Fall19","2",0
"Ferrissia","Relic Channel","Fall19","3",0
"Ferrissia","Relic Channel","Fall19","4",0
"Ferrissia","Relic Channel","Fall19","5",0
"Ferrissia","Relic Channel","Spring20","1",0
"Ferrissia","Relic Channel","Spring20","2",0
"Ferrissia","Relic Channel","Spring20","3",0
"Ferrissia","Relic Channel","Spring20","4",0
"Ferrissia","Relic Channel","Spring20","5",0
"Ferrissia","Relic Channel","Summer19","1",0
"Ferrissia","Relic Channel","Summer19","2",0
"Ferrissia","Relic Channel","Summer19","3",0
"Ferrissia","Relic Channel","Summer19","4",0
"Ferrissia","Relic Channel","Summer19","5",0
"Ferrissia","Relic Channel","Winter20","1",0
"Ferrissia","Relic Channel","Winter20","2",0
"Ferrissia","Relic Channel","Winter20","3",0
"Ferrissia","Relic Channel","Winter20","4",0
"Ferrissia","Relic Channel","Winter20","5",0
"Forcipomyiinae","Relic Channel","Fall19","1",0
"Forcipomyiinae","Relic Channel","Fall19","2",0
"Forcipomyiinae","Relic Channel","Fall19","3",0
"Forcipomyiinae","Relic Channel","Fall19","4",0
"Forcipomyiinae","Relic Channel","Fall19","5",0
"Forcipomyiinae","Relic Channel","Spring20","1",0
"Forcipomyiinae","Relic Channel","Spring20","2",0
"Forcipomyiinae","Relic Channel","Spring20","3",0
"Forcipomyiinae","Relic Channel","Spring20","4",0
"Forcipomyiinae","Relic Channel","Spring20","5",0
"Forcipomyiinae","Relic Channel","Summer19","1",0
"Forcipomyiinae","Relic Channel","Summer19","2",0
"Forcipomyiinae","Relic Channel","Summer19","3",0
"Forcipomyiinae","Relic Channel","Summer19","4",0
"Forcipomyiinae","Relic Channel","Summer19","5",0
"Forcipomyiinae","Relic Channel","Winter20","1",0
"Forcipomyiinae","Relic Channel","Winter20","2",0
"Forcipomyiinae","Relic Channel","Winter20","3",0
"Forcipomyiinae","Relic Channel","Winter20","4",0
"Forcipomyiinae","Relic Channel","Winter20","5",0
"Glossosoma","Relic Channel","Fall19","1",1.405544494
"Glossosoma","Relic Channel","Fall19","2",0.2611939
"Glossosoma","Relic Channel","Fall19","3",0
"Glossosoma","Relic Channel","Fall19","4",0
"Glossosoma","Relic Channel","Fall19","5",0
"Glossosoma","Relic Channel","Spring20","1",0
"Glossosoma","Relic Channel","Spring20","2",0
"Glossosoma","Relic Channel","Spring20","3",0
"Glossosoma","Relic Channel","Spring20","4",0
"Glossosoma","Relic Channel","Spring20","5",0
"Glossosoma","Relic Channel","Summer19","1",0
"Glossosoma","Relic Channel","Summer19","2",0.363828476
"Glossosoma","Relic Channel","Summer19","3",0
"Glossosoma","Relic Channel","Summer19","4",0
"Glossosoma","Relic Channel","Summer19","5",0
"Glossosoma","Relic Channel","Winter20","1",0
"Glossosoma","Relic Channel","Winter20","2",3.065611408
"Glossosoma","Relic Channel","Winter20","3",0
"Glossosoma","Relic Channel","Winter20","4",0
"Glossosoma","Relic Channel","Winter20","5",0
"Glutops","Relic Channel","Fall19","1",0
"Glutops","Relic Channel","Fall19","2",0
"Glutops","Relic Channel","Fall19","3",0
"Glutops","Relic Channel","Fall19","4",0
"Glutops","Relic Channel","Fall19","5",0
"Glutops","Relic Channel","Spring20","1",5.650998323
"Glutops","Relic Channel","Spring20","2",9.22409141
"Glutops","Relic Channel","Spring20","3",2.931349927
"Glutops","Relic Channel","Spring20","4",0
"Glutops","Relic Channel","Spring20","5",0
"Glutops","Relic Channel","Summer19","1",0
"Glutops","Relic Channel","Summer19","2",0
"Glutops","Relic Channel","Summer19","3",0
"Glutops","Relic Channel","Summer19","4",0
"Glutops","Relic Channel","Summer19","5",0
"Glutops","Relic Channel","Winter20","1",0
"Glutops","Relic Channel","Winter20","2",0
"Glutops","Relic Channel","Winter20","3",4.50699584
"Glutops","Relic Channel","Winter20","4",4.446333985
"Glutops","Relic Channel","Winter20","5",0
"Heleniella","Relic Channel","Fall19","1",0
"Heleniella","Relic Channel","Fall19","2",0
"Heleniella","Relic Channel","Fall19","3",0
"Heleniella","Relic Channel","Fall19","4",0
"Heleniella","Relic Channel","Fall19","5",0
"Heleniella","Relic Channel","Spring20","1",0
"Heleniella","Relic Channel","Spring20","2",0
"Heleniella","Relic Channel","Spring20","3",0
"Heleniella","Relic Channel","Spring20","4",0
"Heleniella","Relic Channel","Spring20","5",0
"Heleniella","Relic Channel","Summer19","1",0
"Heleniella","Relic Channel","Summer19","2",0
"Heleniella","Relic Channel","Summer19","3",0
"Heleniella","Relic Channel","Summer19","4",0
"Heleniella","Relic Channel","Summer19","5",0
"Heleniella","Relic Channel","Winter20","1",0
"Heleniella","Relic Channel","Winter20","2",0
"Heleniella","Relic Channel","Winter20","3",0
"Heleniella","Relic Channel","Winter20","4",0
"Heleniella","Relic Channel","Winter20","5",0
"Hemerodromia","Relic Channel","Fall19","1",0
"Hemerodromia","Relic Channel","Fall19","2",0
"Hemerodromia","Relic Channel","Fall19","3",0
"Hemerodromia","Relic Channel","Fall19","4",0
"Hemerodromia","Relic Channel","Fall19","5",0
"Hemerodromia","Relic Channel","Spring20","1",0
"Hemerodromia","Relic Channel","Spring20","2",8.164573558
"Hemerodromia","Relic Channel","Spring20","3",0
"Hemerodromia","Relic Channel","Spring20","4",0.62221086
"Hemerodromia","Relic Channel","Spring20","5",0
"Hemerodromia","Relic Channel","Summer19","1",0
"Hemerodromia","Relic Channel","Summer19","2",0
"Hemerodromia","Relic Channel","Summer19","3",0
"Hemerodromia","Relic Channel","Summer19","4",0
"Hemerodromia","Relic Channel","Summer19","5",0
"Hemerodromia","Relic Channel","Winter20","1",0.571580613
"Hemerodromia","Relic Channel","Winter20","2",0
"Hemerodromia","Relic Channel","Winter20","3",0
"Hemerodromia","Relic Channel","Winter20","4",0.424996851
"Hemerodromia","Relic Channel","Winter20","5",0
"Heptagenia","Relic Channel","Fall19","1",0
