"Treatment","Substrate","Date","Taxon","Stage","Insect","Origin","Order","Family","Season","Replicate","Biomass"
"Phase 4","Benthic",2019-07-16,"Calineuria californica","L","insect","Aquatic","Plecoptera","Perlidae","Summer19","4",0
"Phase 4","Benthic",2019-07-16,"Calineuria californica","L","insect","Aquatic","Plecoptera","Perlidae","Summer19","5",12.7575739
"Phase 4","Benthic",2019-07-16,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Summer19","1",86.06928436
"Phase 4","Benthic",2019-07-16,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Summer19","2",0
"Phase 4","Benthic",2019-07-16,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Summer19","3",576.7331407
"Phase 4","Benthic",2019-07-16,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Summer19","4",135.0861575
"Phase 4","Benthic",2019-07-16,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Summer19","5",142.5914812
"Phase 4","Benthic",2019-07-16,"Perlodidae","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","1",1.271192455
"Phase 4","Benthic",2019-07-16,"Perlodidae","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","2",1.429912772
"Phase 4","Benthic",2019-07-16,"Perlodidae","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","3",0
"Phase 4","Benthic",2019-07-16,"Perlodidae","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","4",0
"Phase 4","Benthic",2019-07-16,"Perlodidae","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","5",0
"Phase 4","Benthic",2019-07-16,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","1",128.9616516
"Phase 4","Benthic",2019-07-16,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","2",225.5321682
"Phase 4","Benthic",2019-07-16,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","3",179.7455262
"Phase 4","Benthic",2019-07-16,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","4",73.86110301
"Phase 4","Benthic",2019-07-16,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","5",53.97310191
"Phase 4","Benthic",2019-07-16,"Pteronarcys californica","L","insect","Aquatic","Plecoptera","Pteronarcyidae","Summer19","1",2925.279108
"Phase 4","Benthic",2019-07-16,"Pteronarcys californica","L","insect","Aquatic","Plecoptera","Pteronarcyidae","Summer19","2",3017.162485
"Phase 4","Benthic",2019-07-16,"Pteronarcys californica","L","insect","Aquatic","Plecoptera","Pteronarcyidae","Summer19","3",243.9356685
"Phase 4","Benthic",2019-07-16,"Pteronarcys californica","L","insect","Aquatic","Plecoptera","Pteronarcyidae","Summer19","4",562.3275507
"Phase 4","Benthic",2019-07-16,"Pteronarcys californica","L","insect","Aquatic","Plecoptera","Pteronarcyidae","Summer19","5",452.0227014
"Phase 4","Benthic",2019-07-16,"Polycentropus","L","insect","Aquatic","Trichoptera","Polycentopodidae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Polycentropus","L","insect","Aquatic","Trichoptera","Polycentopodidae","Summer19","2",91.80732303
"Phase 4","Benthic",2019-07-16,"Polycentropus","L","insect","Aquatic","Trichoptera","Polycentopodidae","Summer19","3",0
"Phase 4","Benthic",2019-07-16,"Polycentropus","L","insect","Aquatic","Trichoptera","Polycentopodidae","Summer19","4",0
"Phase 4","Benthic",2019-07-16,"Polycentropus","L","insect","Aquatic","Trichoptera","Polycentopodidae","Summer19","5",0
"Phase 4","Benthic",2019-07-16,"Rhyacophila nevadensis group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Rhyacophila nevadensis group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Summer19","2",90.88669175
"Phase 4","Benthic",2019-07-16,"Rhyacophila nevadensis group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Summer19","3",0
"Phase 4","Benthic",2019-07-16,"Rhyacophila nevadensis group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Summer19","4",3.029556392
"Phase 4","Benthic",2019-07-16,"Rhyacophila nevadensis group","L","insect","Aquatic","Trichoptera","Rhyacophilidae","Summer19","5",0
"Phase 4","Benthic",2019-07-16,"Antocha","L","insect","Aquatic","Diptera","Tipulidae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Antocha","L","insect","Aquatic","Diptera","Tipulidae","Summer19","2",0.412800202
"Phase 4","Benthic",2019-07-16,"Antocha","L","insect","Aquatic","Diptera","Tipulidae","Summer19","3",0.165120081
"Phase 4","Benthic",2019-07-16,"Antocha","L","insect","Aquatic","Diptera","Tipulidae","Summer19","4",34.59322122
"Phase 4","Benthic",2019-07-16,"Antocha","L","insect","Aquatic","Diptera","Tipulidae","Summer19","5",21.47615025
"Phase 4","Benthic",2019-07-16,"Baetis flavistriga","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Baetis flavistriga","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","2",4.663186004
"Phase 4","Benthic",2019-07-16,"Baetis flavistriga","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","3",0
"Phase 4","Benthic",2019-07-16,"Baetis flavistriga","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","4",0
"Phase 4","Benthic",2019-07-16,"Baetis flavistriga","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","5",0
"Phase 4","Benthic",2019-07-16,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Summer19","2",9.47204334
"Phase 4","Benthic",2019-07-16,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Summer19","3",1.057464873
"Phase 4","Benthic",2019-07-16,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Summer19","4",0
"Phase 4","Benthic",2019-07-16,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae","Summer19","5",0
"Phase 4","Benthic",2019-07-16,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","2",0.265020364
"Phase 4","Benthic",2019-07-16,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","3",0
"Phase 4","Benthic",2019-07-16,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","4",0
"Phase 4","Benthic",2019-07-16,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","5",0
"Phase 4","Benthic",2019-07-16,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","2",1.060081454
"Phase 4","Benthic",2019-07-16,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","3",0.212016291
"Phase 4","Benthic",2019-07-16,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","4",0.151414968
"Phase 4","Benthic",2019-07-16,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","5",0
"Phase 4","Benthic",2019-07-16,"Pagastia","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Pagastia","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Summer19","2",4.697919482
"Phase 4","Benthic",2019-07-16,"Pagastia","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Summer19","3",5.625942699
"Phase 4","Benthic",2019-07-16,"Pagastia","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Summer19","4",5.68348797
"Phase 4","Benthic",2019-07-16,"Pagastia","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae","Summer19","5",5.625942699
"Phase 4","Benthic",2019-07-16,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",1.825872124
"Phase 4","Benthic",2019-07-16,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","3",0
"Phase 4","Benthic",2019-07-16,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","4",2.684077997
"Phase 4","Benthic",2019-07-16,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","5",0
"Phase 4","Benthic",2019-07-16,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Summer19","2",19.57813982
"Phase 4","Benthic",2019-07-16,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Summer19","3",0
"Phase 4","Benthic",2019-07-16,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Summer19","4",0
"Phase 4","Benthic",2019-07-16,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Summer19","5",0
"Phase 4","Benthic",2019-07-16,"Ephemerella tibialis","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Ephemerella tibialis","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","2",0
"Phase 4","Benthic",2019-07-16,"Ephemerella tibialis","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","3",10.09634875
"Phase 4","Benthic",2019-07-16,"Ephemerella tibialis","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","4",0
"Phase 4","Benthic",2019-07-16,"Ephemerella tibialis","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","5",0
"Phase 4","Benthic",2019-07-16,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",0
"Phase 4","Benthic",2019-07-16,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","3",0.212016291
"Phase 4","Benthic",2019-07-16,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","4",0.151414968
"Phase 4","Benthic",2019-07-16,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","5",0
"Phase 4","Benthic",2019-07-16,"Octogomphus specularis","L","insect","Aquatic","Odonata","Gomphidae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Octogomphus specularis","L","insect","Aquatic","Odonata","Gomphidae","Summer19","2",0
"Phase 4","Benthic",2019-07-16,"Octogomphus specularis","L","insect","Aquatic","Odonata","Gomphidae","Summer19","3",0
"Phase 4","Benthic",2019-07-16,"Octogomphus specularis","L","insect","Aquatic","Odonata","Gomphidae","Summer19","4",0.832825616
"Phase 4","Benthic",2019-07-16,"Octogomphus specularis","L","insect","Aquatic","Odonata","Gomphidae","Summer19","5",0
"Phase 4","Benthic",2019-07-16,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","2",0
"Phase 4","Benthic",2019-07-16,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","3",0
"Phase 4","Benthic",2019-07-16,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","4",40.39531948
"Phase 4","Benthic",2019-07-16,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","5",0
"Phase 4","Benthic",2019-07-16,"Heptagenia","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Heptagenia","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","2",0
"Phase 4","Benthic",2019-07-16,"Heptagenia","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","3",0
"Phase 4","Benthic",2019-07-16,"Heptagenia","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","4",12.45913673
"Phase 4","Benthic",2019-07-16,"Heptagenia","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","5",0
"Phase 4","Benthic",2019-07-16,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",0
"Phase 4","Benthic",2019-07-16,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","3",0
"Phase 4","Benthic",2019-07-16,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","4",0.151414968
"Phase 4","Benthic",2019-07-16,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","5",0.212016291
"Phase 4","Benthic",2019-07-16,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Summer19","2",0
"Phase 4","Benthic",2019-07-16,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Summer19","3",0
"Phase 4","Benthic",2019-07-16,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Summer19","4",0.396767173
"Phase 4","Benthic",2019-07-16,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Summer19","5",0
"Phase 4","Benthic",2019-07-16,"Acentrella","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Acentrella","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","2",0
"Phase 4","Benthic",2019-07-16,"Acentrella","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","3",0
"Phase 4","Benthic",2019-07-16,"Acentrella","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","4",0
"Phase 4","Benthic",2019-07-16,"Acentrella","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","5",0.369408
"Phase 4","Benthic",2019-07-16,"Leuctridae","L","insect","Aquatic","Plecoptera","Leuctridae","Summer19","1",0
"Phase 4","Benthic",2019-07-16,"Leuctridae","L","insect","Aquatic","Plecoptera","Leuctridae","Summer19","2",0
"Phase 4","Benthic",2019-07-16,"Leuctridae","L","insect","Aquatic","Plecoptera","Leuctridae","Summer19","3",0
"Phase 4","Benthic",2019-07-16,"Leuctridae","L","insect","Aquatic","Plecoptera","Leuctridae","Summer19","4",0
"Phase 4","Benthic",2019-07-16,"Leuctridae","L","insect","Aquatic","Plecoptera","Leuctridae","Summer19","5",15.34478948
"Phase 4","Benthic",2019-10-19,"Brachycentrus americanus","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","1",0.24234466
"Phase 4","Benthic",2019-10-19,"Brachycentrus americanus","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Brachycentrus americanus","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Brachycentrus americanus","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Brachycentrus americanus","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Micrasema","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","1",28.06488377
"Phase 4","Benthic",2019-10-19,"Micrasema","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","2",30.3989098
"Phase 4","Benthic",2019-10-19,"Micrasema","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","3",4.596081392
"Phase 4","Benthic",2019-10-19,"Micrasema","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","4",12.31217149
"Phase 4","Benthic",2019-10-19,"Micrasema","L","insect","Aquatic","Trichoptera","Brachycentridae","Fall19","5",24.01019743
"Phase 4","Benthic",2019-10-19,"Glossosoma","L","insect","Aquatic","Trichoptera","Glossosomatidae","Fall19","1",3.058453042
"Phase 4","Benthic",2019-10-19,"Glossosoma","L","insect","Aquatic","Trichoptera","Glossosomatidae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Glossosoma","L","insect","Aquatic","Trichoptera","Glossosomatidae","Fall19","3",5.449124278
"Phase 4","Benthic",2019-10-19,"Glossosoma","L","insect","Aquatic","Trichoptera","Glossosomatidae","Fall19","4",82.93996219
"Phase 4","Benthic",2019-10-19,"Glossosoma","L","insect","Aquatic","Trichoptera","Glossosomatidae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Arctopsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae","Fall19","1",17.32906651
"Phase 4","Benthic",2019-10-19,"Arctopsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae","Fall19","2",17.32906651
"Phase 4","Benthic",2019-10-19,"Arctopsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae","Fall19","3",62.34571048
"Phase 4","Benthic",2019-10-19,"Arctopsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae","Fall19","4",76.48559105
"Phase 4","Benthic",2019-10-19,"Arctopsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae","Fall19","5",62.64180232
"Phase 4","Benthic",2019-10-19,"Hydropsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae","Fall19","1",488.2068391
"Phase 4","Benthic",2019-10-19,"Hydropsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae","Fall19","2",484.7790969
"Phase 4","Benthic",2019-10-19,"Hydropsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae","Fall19","3",444.9345935
"Phase 4","Benthic",2019-10-19,"Hydropsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae","Fall19","4",3335.76516
"Phase 4","Benthic",2019-10-19,"Hydropsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae","Fall19","5",1939.016833
"Phase 4","Benthic",2019-10-19,"Hydroptila","L","insect","Aquatic","Trichoptera","Hydroptilidae","Fall19","1",21.76622343
"Phase 4","Benthic",2019-10-19,"Hydroptila","L","insect","Aquatic","Trichoptera","Hydroptilidae","Fall19","2",15.54217917
"Phase 4","Benthic",2019-10-19,"Hydroptila","L","insect","Aquatic","Trichoptera","Hydroptilidae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Hydroptila","L","insect","Aquatic","Trichoptera","Hydroptilidae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Hydroptila","L","insect","Aquatic","Trichoptera","Hydroptilidae","Fall19","5",102.8240772
"Phase 4","Benthic",2019-10-19,"Lepidostoma (Neodinarthrum)","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","1",3.481228551
"Phase 4","Benthic",2019-10-19,"Lepidostoma (Neodinarthrum)","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","2",4.641638069
"Phase 4","Benthic",2019-10-19,"Lepidostoma (Neodinarthrum)","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Lepidostoma (Neodinarthrum)","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","4",4.641638069
"Phase 4","Benthic",2019-10-19,"Lepidostoma (Neodinarthrum)","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Lepidostoma cascadense","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","1",2.147738568
"Phase 4","Benthic",2019-10-19,"Lepidostoma cascadense","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Lepidostoma cascadense","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Lepidostoma cascadense","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Lepidostoma cascadense","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Lepidostoma-panel case larvae","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","1",35.30670349
"Phase 4","Benthic",2019-10-19,"Lepidostoma-panel case larvae","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Lepidostoma-panel case larvae","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","3",5.174987931
"Phase 4","Benthic",2019-10-19,"Lepidostoma-panel case larvae","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Lepidostoma-panel case larvae","L","insect","Aquatic","Trichoptera","Lepidostomatidae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Antocha","L","insect","Aquatic","Diptera","Tipulidae","Fall19","1",3.308756538
"Phase 4","Benthic",2019-10-19,"Antocha","L","insect","Aquatic","Diptera","Tipulidae","Fall19","2",78.356509
"Phase 4","Benthic",2019-10-19,"Antocha","L","insect","Aquatic","Diptera","Tipulidae","Fall19","3",5.462811419
"Phase 4","Benthic",2019-10-19,"Antocha","L","insect","Aquatic","Diptera","Tipulidae","Fall19","4",45.59540098
"Phase 4","Benthic",2019-10-19,"Antocha","L","insect","Aquatic","Diptera","Tipulidae","Fall19","5",28.79948243
"Phase 4","Benthic",2019-10-19,"Neoplasta","L","insect","Aquatic","Diptera","Empididae","Fall19","1",4.420279584
"Phase 4","Benthic",2019-10-19,"Neoplasta","L","insect","Aquatic","Diptera","Empididae","Fall19","2",2.833312337
"Phase 4","Benthic",2019-10-19,"Neoplasta","L","insect","Aquatic","Diptera","Empididae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Neoplasta","L","insect","Aquatic","Diptera","Empididae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Neoplasta","L","insect","Aquatic","Diptera","Empididae","Fall19","5",2.124984253
"Phase 4","Benthic",2019-10-19,"Wiedemannia","L","insect","Aquatic","Diptera","Empididae","Fall19","1",2.124984253
"Phase 4","Benthic",2019-10-19,"Wiedemannia","L","insect","Aquatic","Diptera","Empididae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Wiedemannia","L","insect","Aquatic","Diptera","Empididae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Wiedemannia","L","insect","Aquatic","Diptera","Empididae","Fall19","4",24.76851333
"Phase 4","Benthic",2019-10-19,"Wiedemannia","L","insect","Aquatic","Diptera","Empididae","Fall19","5",4.420279584
"Phase 4","Benthic",2019-10-19,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","1",225.4813784
"Phase 4","Benthic",2019-10-19,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","2",149.661873
"Phase 4","Benthic",2019-10-19,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","3",41.28848217
"Phase 4","Benthic",2019-10-19,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","4",795.7745839
"Phase 4","Benthic",2019-10-19,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","5",194.8558864
"Phase 4","Benthic",2019-10-19,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","1",2.448503513
"Phase 4","Benthic",2019-10-19,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","2",4.352895134
"Phase 4","Benthic",2019-10-19,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","3",0.290147666
"Phase 4","Benthic",2019-10-19,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","4",0.544111892
"Phase 4","Benthic",2019-10-19,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae","Fall19","5",3.264671351
"Phase 4","Benthic",2019-10-19,"Caudatella hystrix","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","1",23.01938856
"Phase 4","Benthic",2019-10-19,"Caudatella hystrix","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","2",2.106412733
"Phase 4","Benthic",2019-10-19,"Caudatella hystrix","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Caudatella hystrix","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","4",3.827142792
"Phase 4","Benthic",2019-10-19,"Caudatella hystrix","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","1",38.28283232
"Phase 4","Benthic",2019-10-19,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","2",0
"Phase 4","Benthic",2019-10-19,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","3",0
"Phase 4","Benthic",2019-10-19,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","4",0
"Phase 4","Benthic",2019-10-19,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","5",0
"Phase 4","Benthic",2019-10-19,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","1",344.4346338
"Phase 4","Benthic",2019-10-19,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","2",359.3843684
"Phase 4","Benthic",2019-10-19,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","3",66.31026973
"Phase 4","Benthic",2019-10-19,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","4",278.7777679
"Phase 4","Benthic",2019-10-19,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Fall19","5",225.0856605
"Phase 4","Benthic",2019-10-19,"Epeorus","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","1",3.93046232
"Phase 4","Benthic",2019-10-19,"Epeorus","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","2",9.387816427
"Phase 4","Benthic",2019-10-19,"Epeorus","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Fall19","3",0.805304247
