"Treatment","Substrate","Date","Taxon","Stage","Insect","Origin","Order","Family","Season","Replicate","Biomass"
"Relic Floodplain Channel","Benthic",2019-07-11,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Summer19","1",0.332317435
"Relic Floodplain Channel","Benthic",2019-07-11,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Summer19","2",0.079063856
"Relic Floodplain Channel","Benthic",2019-07-11,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Summer19","3",0.103849199
"Relic Floodplain Channel","Benthic",2019-07-11,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Summer19","4",0.415396794
"Relic Floodplain Channel","Benthic",2019-07-11,"Capniidae","L","insect","Aquatic","Plecoptera","Capniidae","Summer19","5",0.830793588
"Relic Floodplain Channel","Benthic",2019-07-11,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae","Summer19","1",54.11883198
"Relic Floodplain Channel","Benthic",2019-07-11,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae","Summer19","2",14.39274605
"Relic Floodplain Channel","Benthic",2019-07-11,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae","Summer19","3",27.90205731
"Relic Floodplain Channel","Benthic",2019-07-11,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae","Summer19","4",21.10666347
"Relic Floodplain Channel","Benthic",2019-07-11,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae","Summer19","5",51.11200518
"Relic Floodplain Channel","Benthic",2019-07-11,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Summer19","1",1.235619009
"Relic Floodplain Channel","Benthic",2019-07-11,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Summer19","2",0.097991452
"Relic Floodplain Channel","Benthic",2019-07-11,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Summer19","4",0.514841254
"Relic Floodplain Channel","Benthic",2019-07-11,"Zapada cinctipes","L","insect","Aquatic","Plecoptera","Nemouridae","Summer19","5",0.858068756
"Relic Floodplain Channel","Benthic",2019-07-11,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Summer19","1",5.616665091
"Relic Floodplain Channel","Benthic",2019-07-11,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Summer19","2",82.42323092
"Relic Floodplain Channel","Benthic",2019-07-11,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Summer19","3",1.755207841
"Relic Floodplain Channel","Benthic",2019-07-11,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Summer19","4",3.510415682
"Relic Floodplain Channel","Benthic",2019-07-11,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae","Summer19","5",2.769073448
"Relic Floodplain Channel","Benthic",2019-07-11,"Isoperla","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","1",1.429912772
"Relic Floodplain Channel","Benthic",2019-07-11,"Isoperla","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","2",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Isoperla","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Isoperla","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Isoperla","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","5",0.595796988
"Relic Floodplain Channel","Benthic",2019-07-11,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","1",26.20338478
"Relic Floodplain Channel","Benthic",2019-07-11,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","2",4.141569351
"Relic Floodplain Channel","Benthic",2019-07-11,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","3",0.983425766
"Relic Floodplain Channel","Benthic",2019-07-11,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","4",11.09078076
"Relic Floodplain Channel","Benthic",2019-07-11,"Skwala","L","insect","Aquatic","Plecoptera","Perlodidae","Summer19","5",24.17728752
"Relic Floodplain Channel","Benthic",2019-07-11,"Glossosoma","L","insect","Aquatic","Trichoptera","Glossosomatidae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Glossosoma","L","insect","Aquatic","Trichoptera","Glossosomatidae","Summer19","2",0.363828476
"Relic Floodplain Channel","Benthic",2019-07-11,"Glossosoma","L","insect","Aquatic","Trichoptera","Glossosomatidae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Glossosoma","L","insect","Aquatic","Trichoptera","Glossosomatidae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Glossosoma","L","insect","Aquatic","Trichoptera","Glossosomatidae","Summer19","5",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Psychoglypha bella","L","insect","Aquatic","Trichoptera","Limnephilidae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Psychoglypha bella","L","insect","Aquatic","Trichoptera","Limnephilidae","Summer19","2",26.18068278
"Relic Floodplain Channel","Benthic",2019-07-11,"Psychoglypha bella","L","insect","Aquatic","Trichoptera","Limnephilidae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Psychoglypha bella","L","insect","Aquatic","Trichoptera","Limnephilidae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Psychoglypha bella","L","insect","Aquatic","Trichoptera","Limnephilidae","Summer19","5",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Labiobaetis","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Labiobaetis","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","2",0.712255129
"Relic Floodplain Channel","Benthic",2019-07-11,"Labiobaetis","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","3",4.063272
"Relic Floodplain Channel","Benthic",2019-07-11,"Labiobaetis","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Labiobaetis","L","insect","Aquatic","Ephemeroptera","Baetidae","Summer19","5",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","2",1.032717993
"Relic Floodplain Channel","Benthic",2019-07-11,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","3",5.446392728
"Relic Floodplain Channel","Benthic",2019-07-11,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","5",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Cryptochironomus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Cryptochironomus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","2",1.473985525
"Relic Floodplain Channel","Benthic",2019-07-11,"Cryptochironomus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Cryptochironomus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Cryptochironomus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","5",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Microtendipes rydalensis group","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Microtendipes rydalensis group","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","2",0.946268676
"Relic Floodplain Channel","Benthic",2019-07-11,"Microtendipes rydalensis group","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Microtendipes rydalensis group","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Microtendipes rydalensis group","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","5",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Paracladopelma","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Paracladopelma","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","2",0.248562888
"Relic Floodplain Channel","Benthic",2019-07-11,"Paracladopelma","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","3",1.468099838
"Relic Floodplain Channel","Benthic",2019-07-11,"Paracladopelma","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Paracladopelma","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","5",3.090253546
"Relic Floodplain Channel","Benthic",2019-07-11,"Paratanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Paratanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","2",2.795373913
"Relic Floodplain Channel","Benthic",2019-07-11,"Paratanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","3",0.478619168
"Relic Floodplain Channel","Benthic",2019-07-11,"Paratanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","4",3.322255187
"Relic Floodplain Channel","Benthic",2019-07-11,"Paratanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","5",3.324577108
"Relic Floodplain Channel","Benthic",2019-07-11,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","2",2.498828149
"Relic Floodplain Channel","Benthic",2019-07-11,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","3",2.720762181
"Relic Floodplain Channel","Benthic",2019-07-11,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","4",3.456220347
"Relic Floodplain Channel","Benthic",2019-07-11,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","5",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Orthocladius (Symposiocladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Orthocladius (Symposiocladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",0.527716848
"Relic Floodplain Channel","Benthic",2019-07-11,"Orthocladius (Symposiocladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Orthocladius (Symposiocladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Orthocladius (Symposiocladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","5",0.861689129
"Relic Floodplain Channel","Benthic",2019-07-11,"Nilotanypus","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Nilotanypus","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Summer19","2",0.248562888
"Relic Floodplain Channel","Benthic",2019-07-11,"Nilotanypus","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Nilotanypus","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Nilotanypus","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae","Summer19","5",0.405869055
"Relic Floodplain Channel","Benthic",2019-07-11,"Ceratopogoninae","L","insect","Aquatic","Diptera","Ceratopogonidae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Ceratopogoninae","L","insect","Aquatic","Diptera","Ceratopogonidae","Summer19","2",2.933081029
"Relic Floodplain Channel","Benthic",2019-07-11,"Ceratopogoninae","L","insect","Aquatic","Diptera","Ceratopogonidae","Summer19","3",9.153945537
"Relic Floodplain Channel","Benthic",2019-07-11,"Ceratopogoninae","L","insect","Aquatic","Diptera","Ceratopogonidae","Summer19","4",4.576972768
"Relic Floodplain Channel","Benthic",2019-07-11,"Ceratopogoninae","L","insect","Aquatic","Diptera","Ceratopogonidae","Summer19","5",7.294277612
"Relic Floodplain Channel","Benthic",2019-07-11,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Summer19","2",0.998849187
"Relic Floodplain Channel","Benthic",2019-07-11,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae","Summer19","5",1.034906238
"Relic Floodplain Channel","Benthic",2019-07-11,"Chloroperlidae","L","insect","Aquatic","Plecoptera","Chloroperlidae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Chloroperlidae","L","insect","Aquatic","Plecoptera","Chloroperlidae","Summer19","2",0.450337434
"Relic Floodplain Channel","Benthic",2019-07-11,"Chloroperlidae","L","insect","Aquatic","Plecoptera","Chloroperlidae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Chloroperlidae","L","insect","Aquatic","Plecoptera","Chloroperlidae","Summer19","4",2.958325578
"Relic Floodplain Channel","Benthic",2019-07-11,"Chloroperlidae","L","insect","Aquatic","Plecoptera","Chloroperlidae","Summer19","5",4.133387668
"Relic Floodplain Channel","Benthic",2019-07-11,"Molophilus","L","insect","Aquatic","Diptera","Tipulidae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Molophilus","L","insect","Aquatic","Diptera","Tipulidae","Summer19","2",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Molophilus","L","insect","Aquatic","Diptera","Tipulidae","Summer19","3",11.47290803
"Relic Floodplain Channel","Benthic",2019-07-11,"Molophilus","L","insect","Aquatic","Diptera","Tipulidae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Molophilus","L","insect","Aquatic","Diptera","Tipulidae","Summer19","5",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","2",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","3",1.01614284
"Relic Floodplain Channel","Benthic",2019-07-11,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Phaenopsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae","Summer19","5",22.99088499
"Relic Floodplain Channel","Benthic",2019-07-11,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","2",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","3",0.082818864
"Relic Floodplain Channel","Benthic",2019-07-11,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini","Summer19","5",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Heterotrissocladius marcidus group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Heterotrissocladius marcidus group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","2",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Heterotrissocladius marcidus group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","3",0.911041729
"Relic Floodplain Channel","Benthic",2019-07-11,"Heterotrissocladius marcidus group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","4",0.830563797
"Relic Floodplain Channel","Benthic",2019-07-11,"Heterotrissocladius marcidus group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae","Summer19","5",3.26850503
"Relic Floodplain Channel","Benthic",2019-07-11,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Summer19","2",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Summer19","3",1.311973538
"Relic Floodplain Channel","Benthic",2019-07-11,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae","Summer19","5",7.613184631
"Relic Floodplain Channel","Benthic",2019-07-11,"Timpanoga hecuba","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Timpanoga hecuba","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","2",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Timpanoga hecuba","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Timpanoga hecuba","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","4",14.036156
"Relic Floodplain Channel","Benthic",2019-07-11,"Timpanoga hecuba","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","5",0.850341045
"Relic Floodplain Channel","Benthic",2019-07-11,"Chelifera/Metachela","L","insect","Aquatic","Diptera","Empididae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Chelifera/Metachela","L","insect","Aquatic","Diptera","Empididae","Summer19","2",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Chelifera/Metachela","L","insect","Aquatic","Diptera","Empididae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Chelifera/Metachela","L","insect","Aquatic","Diptera","Empididae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Chelifera/Metachela","L","insect","Aquatic","Diptera","Empididae","Summer19","5",10.34181677
"Relic Floodplain Channel","Benthic",2019-07-11,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","2",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Drunella grandis/spinifera","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","5",0.838874169
"Relic Floodplain Channel","Benthic",2019-07-11,"Matriella teresa","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Matriella teresa","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","2",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Matriella teresa","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Matriella teresa","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Matriella teresa","L","insect","Aquatic","Ephemeroptera","Ephemerellidae","Summer19","5",30.88333315
"Relic Floodplain Channel","Benthic",2019-07-11,"Epeorus albertae group","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Epeorus albertae group","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","2",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Epeorus albertae group","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Epeorus albertae group","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Epeorus albertae group","L","insect","Aquatic","Ephemeroptera","Heptageniidae","Summer19","5",66.30764067
"Relic Floodplain Channel","Benthic",2019-07-11,"Zapada oregonensis group","L","insect","Aquatic","Plecoptera","Nemouridae","Summer19","1",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Zapada oregonensis group","L","insect","Aquatic","Plecoptera","Nemouridae","Summer19","2",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Zapada oregonensis group","L","insect","Aquatic","Plecoptera","Nemouridae","Summer19","3",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Zapada oregonensis group","L","insect","Aquatic","Plecoptera","Nemouridae","Summer19","4",0
"Relic Floodplain Channel","Benthic",2019-07-11,"Zapada oregonensis group","L","insect","Aquatic","Plecoptera","Nemouridae","Summer19","5",0.171613751
