"Taxon","Treatment","Season","Replicate","Biomass"
"Cladotanytarsus","Flooded Forest","Summer19","4",0
"Cladotanytarsus","Flooded Forest","Summer19","5",0
"Cladotanytarsus","Flooded Forest","Winter20","1",0.594316999
"Cladotanytarsus","Flooded Forest","Winter20","2",1.814932627
"Cladotanytarsus","Flooded Forest","Winter20","3",0.159323617
"Cladotanytarsus","Flooded Forest","Winter20","4",0.112969347
"Cladotanytarsus","Flooded Forest","Winter20","5",1.068297086
"Cleptelmis addenda","Flooded Forest","Fall19","1",1.762395582
"Cleptelmis addenda","Flooded Forest","Fall19","2",0
"Cleptelmis addenda","Flooded Forest","Fall19","3",0
"Cleptelmis addenda","Flooded Forest","Fall19","4",0
"Cleptelmis addenda","Flooded Forest","Fall19","5",0
"Cleptelmis addenda","Flooded Forest","Spring20","1",4.889034906
"Cleptelmis addenda","Flooded Forest","Spring20","2",0
"Cleptelmis addenda","Flooded Forest","Spring20","3",0
"Cleptelmis addenda","Flooded Forest","Spring20","4",0
"Cleptelmis addenda","Flooded Forest","Spring20","5",0
"Cleptelmis addenda","Flooded Forest","Summer19","1",10.66833526
"Cleptelmis addenda","Flooded Forest","Summer19","2",13.48456137
"Cleptelmis addenda","Flooded Forest","Summer19","3",17.32174597
"Cleptelmis addenda","Flooded Forest","Summer19","4",17.27310278
"Cleptelmis addenda","Flooded Forest","Summer19","5",4.045173642
"Cleptelmis addenda","Flooded Forest","Winter20","1",5.13548649
"Cleptelmis addenda","Flooded Forest","Winter20","2",2.339224916
"Cleptelmis addenda","Flooded Forest","Winter20","3",8.041951283
"Cleptelmis addenda","Flooded Forest","Winter20","4",1.04569452
"Cleptelmis addenda","Flooded Forest","Winter20","5",0
"Clinocera","Flooded Forest","Fall19","1",0.561819813
"Clinocera","Flooded Forest","Fall19","2",16.26629663
"Clinocera","Flooded Forest","Fall19","3",0
"Clinocera","Flooded Forest","Fall19","4",0
"Clinocera","Flooded Forest","Fall19","5",0
"Clinocera","Flooded Forest","Spring20","1",0
"Clinocera","Flooded Forest","Spring20","2",0
"Clinocera","Flooded Forest","Spring20","3",1.575321659
"Clinocera","Flooded Forest","Spring20","4",1.032094947
"Clinocera","Flooded Forest","Spring20","5",3.190001536
"Clinocera","Flooded Forest","Summer19","1",38.7478909
"Clinocera","Flooded Forest","Summer19","2",13.32845453
"Clinocera","Flooded Forest","Summer19","3",7.644117364
"Clinocera","Flooded Forest","Summer19","4",63.0534222
"Clinocera","Flooded Forest","Summer19","5",5.491263881
"Clinocera","Flooded Forest","Winter20","1",14.44004703
"Clinocera","Flooded Forest","Winter20","2",6.10037222
"Clinocera","Flooded Forest","Winter20","3",0
"Clinocera","Flooded Forest","Winter20","4",10.90790068
"Clinocera","Flooded Forest","Winter20","5",25.30936673
"Corixidae","Flooded Forest","Fall19","1",0
"Corixidae","Flooded Forest","Fall19","2",0
"Corixidae","Flooded Forest","Fall19","3",0
"Corixidae","Flooded Forest","Fall19","4",0
"Corixidae","Flooded Forest","Fall19","5",0
"Corixidae","Flooded Forest","Spring20","1",0
"Corixidae","Flooded Forest","Spring20","2",0
"Corixidae","Flooded Forest","Spring20","3",0
"Corixidae","Flooded Forest","Spring20","4",0
"Corixidae","Flooded Forest","Spring20","5",0
"Corixidae","Flooded Forest","Summer19","1",0
"Corixidae","Flooded Forest","Summer19","2",0
"Corixidae","Flooded Forest","Summer19","3",0
"Corixidae","Flooded Forest","Summer19","4",0
"Corixidae","Flooded Forest","Summer19","5",0
"Corixidae","Flooded Forest","Winter20","1",0
"Corixidae","Flooded Forest","Winter20","2",0
"Corixidae","Flooded Forest","Winter20","3",18.02418188
"Corixidae","Flooded Forest","Winter20","4",0
"Corixidae","Flooded Forest","Winter20","5",0
"Corynoneura","Flooded Forest","Fall19","1",2.046034505
"Corynoneura","Flooded Forest","Fall19","2",0.464156665
"Corynoneura","Flooded Forest","Fall19","3",0
"Corynoneura","Flooded Forest","Fall19","4",0
"Corynoneura","Flooded Forest","Fall19","5",0
"Corynoneura","Flooded Forest","Spring20","1",0.212738471
"Corynoneura","Flooded Forest","Spring20","2",0.368378305
"Corynoneura","Flooded Forest","Spring20","3",0.392936859
"Corynoneura","Flooded Forest","Spring20","4",0.409513883
"Corynoneura","Flooded Forest","Spring20","5",0
"Corynoneura","Flooded Forest","Summer19","1",2.994677105
"Corynoneura","Flooded Forest","Summer19","2",0
"Corynoneura","Flooded Forest","Summer19","3",0.267381253
"Corynoneura","Flooded Forest","Summer19","4",0.68549063
"Corynoneura","Flooded Forest","Summer19","5",0
"Corynoneura","Flooded Forest","Winter20","1",0.074289625
"Corynoneura","Flooded Forest","Winter20","2",0.057712601
"Corynoneura","Flooded Forest","Winter20","3",0.053107872
"Corynoneura","Flooded Forest","Winter20","4",0
"Corynoneura","Flooded Forest","Winter20","5",0
"Cricotopus","Flooded Forest","Fall19","1",0
"Cricotopus","Flooded Forest","Fall19","2",0
"Cricotopus","Flooded Forest","Fall19","3",0
"Cricotopus","Flooded Forest","Fall19","4",0
"Cricotopus","Flooded Forest","Fall19","5",0
"Cricotopus","Flooded Forest","Spring20","1",0
"Cricotopus","Flooded Forest","Spring20","2",0
"Cricotopus","Flooded Forest","Spring20","3",0
"Cricotopus","Flooded Forest","Spring20","4",0
"Cricotopus","Flooded Forest","Spring20","5",0
"Cricotopus","Flooded Forest","Summer19","1",0
"Cricotopus","Flooded Forest","Summer19","2",0.747775444
"Cricotopus","Flooded Forest","Summer19","3",0
"Cricotopus","Flooded Forest","Summer19","4",0
"Cricotopus","Flooded Forest","Summer19","5",0
"Cricotopus","Flooded Forest","Winter20","1",0
"Cricotopus","Flooded Forest","Winter20","2",0
"Cricotopus","Flooded Forest","Winter20","3",0
"Cricotopus","Flooded Forest","Winter20","4",0
"Cricotopus","Flooded Forest","Winter20","5",0
"Cricotopus (Nostococladius)","Flooded Forest","Fall19","1",0
"Cricotopus (Nostococladius)","Flooded Forest","Fall19","2",0
"Cricotopus (Nostococladius)","Flooded Forest","Fall19","3",0
"Cricotopus (Nostococladius)","Flooded Forest","Fall19","4",0
"Cricotopus (Nostococladius)","Flooded Forest","Fall19","5",0
"Cricotopus (Nostococladius)","Flooded Forest","Spring20","1",0
"Cricotopus (Nostococladius)","Flooded Forest","Spring20","2",0
"Cricotopus (Nostococladius)","Flooded Forest","Spring20","3",0
"Cricotopus (Nostococladius)","Flooded Forest","Spring20","4",0
"Cricotopus (Nostococladius)","Flooded Forest","Spring20","5",0
"Cricotopus (Nostococladius)","Flooded Forest","Summer19","1",0
"Cricotopus (Nostococladius)","Flooded Forest","Summer19","2",0
"Cricotopus (Nostococladius)","Flooded Forest","Summer19","3",0
"Cricotopus (Nostococladius)","Flooded Forest","Summer19","4",0
"Cricotopus (Nostococladius)","Flooded Forest","Summer19","5",0
"Cricotopus (Nostococladius)","Flooded Forest","Winter20","1",0
"Cricotopus (Nostococladius)","Flooded Forest","Winter20","2",0
"Cricotopus (Nostococladius)","Flooded Forest","Winter20","3",0
"Cricotopus (Nostococladius)","Flooded Forest","Winter20","4",0.035302921
"Cricotopus (Nostococladius)","Flooded Forest","Winter20","5",0
"Cricotopus bicinctus group","Flooded Forest","Fall19","1",0
"Cricotopus bicinctus group","Flooded Forest","Fall19","2",0
"Cricotopus bicinctus group","Flooded Forest","Fall19","3",0
"Cricotopus bicinctus group","Flooded Forest","Fall19","4",0
"Cricotopus bicinctus group","Flooded Forest","Fall19","5",0
"Cricotopus bicinctus group","Flooded Forest","Spring20","1",0
"Cricotopus bicinctus group","Flooded Forest","Spring20","2",0
"Cricotopus bicinctus group","Flooded Forest","Spring20","3",0
"Cricotopus bicinctus group","Flooded Forest","Spring20","4",0
"Cricotopus bicinctus group","Flooded Forest","Spring20","5",0
"Cricotopus bicinctus group","Flooded Forest","Summer19","1",0
"Cricotopus bicinctus group","Flooded Forest","Summer19","2",0
"Cricotopus bicinctus group","Flooded Forest","Summer19","3",0
"Cricotopus bicinctus group","Flooded Forest","Summer19","4",0
"Cricotopus bicinctus group","Flooded Forest","Summer19","5",0
"Cricotopus bicinctus group","Flooded Forest","Winter20","1",0
"Cricotopus bicinctus group","Flooded Forest","Winter20","2",0
"Cricotopus bicinctus group","Flooded Forest","Winter20","3",0
"Cricotopus bicinctus group","Flooded Forest","Winter20","4",0
"Cricotopus bicinctus group","Flooded Forest","Winter20","5",0
"Cricotopus trifascia group","Flooded Forest","Fall19","1",0
"Cricotopus trifascia group","Flooded Forest","Fall19","2",0
"Cricotopus trifascia group","Flooded Forest","Fall19","3",0
"Cricotopus trifascia group","Flooded Forest","Fall19","4",0
"Cricotopus trifascia group","Flooded Forest","Fall19","5",0
"Cricotopus trifascia group","Flooded Forest","Spring20","1",0
"Cricotopus trifascia group","Flooded Forest","Spring20","2",0
"Cricotopus trifascia group","Flooded Forest","Spring20","3",0
"Cricotopus trifascia group","Flooded Forest","Spring20","4",0
"Cricotopus trifascia group","Flooded Forest","Spring20","5",0
"Cricotopus trifascia group","Flooded Forest","Summer19","1",0
"Cricotopus trifascia group","Flooded Forest","Summer19","2",0
"Cricotopus trifascia group","Flooded Forest","Summer19","3",0
"Cricotopus trifascia group","Flooded Forest","Summer19","4",0
"Cricotopus trifascia group","Flooded Forest","Summer19","5",0
"Cricotopus trifascia group","Flooded Forest","Winter20","1",0
"Cricotopus trifascia group","Flooded Forest","Winter20","2",0
"Cricotopus trifascia group","Flooded Forest","Winter20","3",0
"Cricotopus trifascia group","Flooded Forest","Winter20","4",0
"Cricotopus trifascia group","Flooded Forest","Winter20","5",0
"Cryptochironomus","Flooded Forest","Fall19","1",0
"Cryptochironomus","Flooded Forest","Fall19","2",0
"Cryptochironomus","Flooded Forest","Fall19","3",0
"Cryptochironomus","Flooded Forest","Fall19","4",0
"Cryptochironomus","Flooded Forest","Fall19","5",0
"Cryptochironomus","Flooded Forest","Spring20","1",0
"Cryptochironomus","Flooded Forest","Spring20","2",0
"Cryptochironomus","Flooded Forest","Spring20","3",0
"Cryptochironomus","Flooded Forest","Spring20","4",0
"Cryptochironomus","Flooded Forest","Spring20","5",0
"Cryptochironomus","Flooded Forest","Summer19","1",0
"Cryptochironomus","Flooded Forest","Summer19","2",0
"Cryptochironomus","Flooded Forest","Summer19","3",0
"Cryptochironomus","Flooded Forest","Summer19","4",0
"Cryptochironomus","Flooded Forest","Summer19","5",0
"Cryptochironomus","Flooded Forest","Winter20","1",0
"Cryptochironomus","Flooded Forest","Winter20","2",0
"Cryptochironomus","Flooded Forest","Winter20","3",0
"Cryptochironomus","Flooded Forest","Winter20","4",0
"Cryptochironomus","Flooded Forest","Winter20","5",0
"Cultus","Flooded Forest","Fall19","1",0
"Cultus","Flooded Forest","Fall19","2",0
"Cultus","Flooded Forest","Fall19","3",0
"Cultus","Flooded Forest","Fall19","4",0
"Cultus","Flooded Forest","Fall19","5",0
"Cultus","Flooded Forest","Spring20","1",0
"Cultus","Flooded Forest","Spring20","2",0
"Cultus","Flooded Forest","Spring20","3",0
"Cultus","Flooded Forest","Spring20","4",0
"Cultus","Flooded Forest","Spring20","5",0
"Cultus","Flooded Forest","Summer19","1",0
"Cultus","Flooded Forest","Summer19","2",0
"Cultus","Flooded Forest","Summer19","3",0
"Cultus","Flooded Forest","Summer19","4",0
"Cultus","Flooded Forest","Summer19","5",0
"Cultus","Flooded Forest","Winter20","1",14.74762387
"Cultus","Flooded Forest","Winter20","2",52.99776629
"Cultus","Flooded Forest","Winter20","3",10.08813004
"Cultus","Flooded Forest","Winter20","4",0
"Cultus","Flooded Forest","Winter20","5",22.50873377
"Dasyhelea","Flooded Forest","Fall19","1",0
"Dasyhelea","Flooded Forest","Fall19","2",0
"Dasyhelea","Flooded Forest","Fall19","3",0
"Dasyhelea","Flooded Forest","Fall19","4",0
"Dasyhelea","Flooded Forest","Fall19","5",0
"Dasyhelea","Flooded Forest","Spring20","1",0.308418671
"Dasyhelea","Flooded Forest","Spring20","2",0.418848702
"Dasyhelea","Flooded Forest","Spring20","3",0
"Dasyhelea","Flooded Forest","Spring20","4",0
"Dasyhelea","Flooded Forest","Spring20","5",0.235653227
"Dasyhelea","Flooded Forest","Summer19","1",0
"Dasyhelea","Flooded Forest","Summer19","2",0
"Dasyhelea","Flooded Forest","Summer19","3",0
"Dasyhelea","Flooded Forest","Summer19","4",0
"Dasyhelea","Flooded Forest","Summer19","5",0
"Dasyhelea","Flooded Forest","Winter20","1",0
"Dasyhelea","Flooded Forest","Winter20","2",0
"Dasyhelea","Flooded Forest","Winter20","3",0
"Dasyhelea","Flooded Forest","Winter20","4",0
"Dasyhelea","Flooded Forest","Winter20","5",0
"Diamesa","Flooded Forest","Fall19","1",0
"Diamesa","Flooded Forest","Fall19","2",0
"Diamesa","Flooded Forest","Fall19","3",0
"Diamesa","Flooded Forest","Fall19","4",0
"Diamesa","Flooded Forest","Fall19","5",0
"Diamesa","Flooded Forest","Spring20","1",0
"Diamesa","Flooded Forest","Spring20","2",0
"Diamesa","Flooded Forest","Spring20","3",0
"Diamesa","Flooded Forest","Spring20","4",0
"Diamesa","Flooded Forest","Spring20","5",0
"Diamesa","Flooded Forest","Summer19","1",0
"Diamesa","Flooded Forest","Summer19","2",0
"Diamesa","Flooded Forest","Summer19","3",0
"Diamesa","Flooded Forest","Summer19","4",0
"Diamesa","Flooded Forest","Summer19","5",0
"Diamesa","Flooded Forest","Winter20","1",0
"Diamesa","Flooded Forest","Winter20","2",0
"Diamesa","Flooded Forest","Winter20","3",0
"Diamesa","Flooded Forest","Winter20","4",0
"Diamesa","Flooded Forest","Winter20","5",0
"Dicosmoecus gilvipes","Flooded Forest","Fall19","1",0
"Dicosmoecus gilvipes","Flooded Forest","Fall19","2",0
"Dicosmoecus gilvipes","Flooded Forest","Fall19","3",0
"Dicosmoecus gilvipes","Flooded Forest","Fall19","4",0
"Dicosmoecus gilvipes","Flooded Forest","Fall19","5",0
"Dicosmoecus gilvipes","Flooded Forest","Spring20","1",0
"Dicosmoecus gilvipes","Flooded Forest","Spring20","2",0
"Dicosmoecus gilvipes","Flooded Forest","Spring20","3",62.61654471
"Dicosmoecus gilvipes","Flooded Forest","Spring20","4",31.30260277
"Dicosmoecus gilvipes","Flooded Forest","Spring20","5",57.42725892
"Dicosmoecus gilvipes","Flooded Forest","Summer19","1",0
"Dicosmoecus gilvipes","Flooded Forest","Summer19","2",157.1164352
"Dicosmoecus gilvipes","Flooded Forest","Summer19","3",195.2627013
"Dicosmoecus gilvipes","Flooded Forest","Summer19","4",140.0434602
"Dicosmoecus gilvipes","Flooded Forest","Summer19","5",0
"Dicosmoecus gilvipes","Flooded Forest","Winter20","1",10.21529524
"Dicosmoecus gilvipes","Flooded Forest","Winter20","2",0
"Dicosmoecus gilvipes","Flooded Forest","Winter20","3",2.870196602
"Dicosmoecus gilvipes","Flooded Forest","Winter20","4",1.053597983
"Dicosmoecus gilvipes","Flooded Forest","Winter20","5",4.046299845
"Dicranota","Flooded Forest","Fall19","1",0
"Dicranota","Flooded Forest","Fall19","2",0
"Dicranota","Flooded Forest","Fall19","3",0
"Dicranota","Flooded Forest","Fall19","4",0
"Dicranota","Flooded Forest","Fall19","5",0
"Dicranota","Flooded Forest","Spring20","1",20.58160409
"Dicranota","Flooded Forest","Spring20","2",2.412355823
"Dicranota","Flooded Forest","Spring20","3",0
"Dicranota","Flooded Forest","Spring20","4",0
"Dicranota","Flooded Forest","Spring20","5",0.182506744
"Dicranota","Flooded Forest","Summer19","1",0
"Dicranota","Flooded Forest","Summer19","2",0
"Dicranota","Flooded Forest","Summer19","3",0
"Dicranota","Flooded Forest","Summer19","4",0
"Dicranota","Flooded Forest","Summer19","5",0
"Dicranota","Flooded Forest","Winter20","1",0
"Dicranota","Flooded Forest","Winter20","2",0
"Dicranota","Flooded Forest","Winter20","3",0.381297073
"Dicranota","Flooded Forest","Winter20","4",0
"Dicranota","Flooded Forest","Winter20","5",1.41516337
"Diphetor hageni","Flooded Forest","Fall19","1",44.10737629
"Diphetor hageni","Flooded Forest","Fall19","2",3.993549391
"Diphetor hageni","Flooded Forest","Fall19","3",0
"Diphetor hageni","Flooded Forest","Fall19","4",0
"Diphetor hageni","Flooded Forest","Fall19","5",0
"Diphetor hageni","Flooded Forest","Spring20","1",54.84490468
"Diphetor hageni","Flooded Forest","Spring20","2",55.85818547
"Diphetor hageni","Flooded Forest","Spring20","3",217.2881218
"Diphetor hageni","Flooded Forest","Spring20","4",29.93353877
"Diphetor hageni","Flooded Forest","Spring20","5",90.19001609
"Diphetor hageni","Flooded Forest","Summer19","1",0
"Diphetor hageni","Flooded Forest","Summer19","2",0
"Diphetor hageni","Flooded Forest","Summer19","3",0
"Diphetor hageni","Flooded Forest","Summer19","4",0
"Diphetor hageni","Flooded Forest","Summer19","5",0
"Diphetor hageni","Flooded Forest","Winter20","1",0.591675342
"Diphetor hageni","Flooded Forest","Winter20","2",0.584149168
"Diphetor hageni","Flooded Forest","Winter20","3",0.380521251
"Diphetor hageni","Flooded Forest","Winter20","4",1.865800333
"Diphetor hageni","Flooded Forest","Winter20","5",40.90415833
"Dixa","Flooded Forest","Fall19","1",11.26768654
"Dixa","Flooded Forest","Fall19","2",0
"Dixa","Flooded Forest","Fall19","3",0
"Dixa","Flooded Forest","Fall19","4",0
"Dixa","Flooded Forest","Fall19","5",0
"Dixa","Flooded Forest","Spring20","1",0
"Dixa","Flooded Forest","Spring20","2",0
"Dixa","Flooded Forest","Spring20","3",0
"Dixa","Flooded Forest","Spring20","4",0
"Dixa","Flooded Forest","Spring20","5",0
"Dixa","Flooded Forest","Summer19","1",0
"Dixa","Flooded Forest","Summer19","2",0
"Dixa","Flooded Forest","Summer19","3",0
"Dixa","Flooded Forest","Summer19","4",0
"Dixa","Flooded Forest","Summer19","5",0
"Dixa","Flooded Forest","Winter20","1",0
"Dixa","Flooded Forest","Winter20","2",0
"Dixa","Flooded Forest","Winter20","3",0
"Dixa","Flooded Forest","Winter20","4",0
"Dixa","Flooded Forest","Winter20","5",0
"Drunella coloradensis/flavilinea","Flooded Forest","Fall19","1",0
"Drunella coloradensis/flavilinea","Flooded Forest","Fall19","2",0
"Drunella coloradensis/flavilinea","Flooded Forest","Fall19","3",0
"Drunella coloradensis/flavilinea","Flooded Forest","Fall19","4",0
"Drunella coloradensis/flavilinea","Flooded Forest","Fall19","5",0
"Drunella coloradensis/flavilinea","Flooded Forest","Spring20","1",0
"Drunella coloradensis/flavilinea","Flooded Forest","Spring20","2",0
"Drunella coloradensis/flavilinea","Flooded Forest","Spring20","3",0
"Drunella coloradensis/flavilinea","Flooded Forest","Spring20","4",0
"Drunella coloradensis/flavilinea","Flooded Forest","Spring20","5",0
"Drunella coloradensis/flavilinea","Flooded Forest","Summer19","1",0
"Drunella coloradensis/flavilinea","Flooded Forest","Summer19","2",0
"Drunella coloradensis/flavilinea","Flooded Forest","Summer19","3",0
"Drunella coloradensis/flavilinea","Flooded Forest","Summer19","4",0
"Drunella coloradensis/flavilinea","Flooded Forest","Summer19","5",0
"Drunella coloradensis/flavilinea","Flooded Forest","Winter20","1",0
"Drunella coloradensis/flavilinea","Flooded Forest","Winter20","2",0
"Drunella coloradensis/flavilinea","Flooded Forest","Winter20","3",0
"Drunella coloradensis/flavilinea","Flooded Forest","Winter20","4",0
"Drunella coloradensis/flavilinea","Flooded Forest","Winter20","5",0
"Drunella doddsii","Flooded Forest","Fall19","1",0
"Drunella doddsii","Flooded Forest","Fall19","2",0
"Drunella doddsii","Flooded Forest","Fall19","3",0
"Drunella doddsii","Flooded Forest","Fall19","4",0
"Drunella doddsii","Flooded Forest","Fall19","5",0
"Drunella doddsii","Flooded Forest","Spring20","1",0
"Drunella doddsii","Flooded Forest","Spring20","2",0
"Drunella doddsii","Flooded Forest","Spring20","3",0
"Drunella doddsii","Flooded Forest","Spring20","4",0
"Drunella doddsii","Flooded Forest","Spring20","5",0
"Drunella doddsii","Flooded Forest","Summer19","1",0
"Drunella doddsii","Flooded Forest","Summer19","2",0
"Drunella doddsii","Flooded Forest","Summer19","3",0
"Drunella doddsii","Flooded Forest","Summer19","4",0
"Drunella doddsii","Flooded Forest","Summer19","5",0
"Drunella doddsii","Flooded Forest","Winter20","1",0
"Drunella doddsii","Flooded Forest","Winter20","2",0
"Drunella doddsii","Flooded Forest","Winter20","3",0
"Drunella doddsii","Flooded Forest","Winter20","4",0
"Drunella doddsii","Flooded Forest","Winter20","5",0
"Drunella flavilinea","Flooded Forest","Fall19","1",0
"Drunella flavilinea","Flooded Forest","Fall19","2",0
"Drunella flavilinea","Flooded Forest","Fall19","3",0
"Drunella flavilinea","Flooded Forest","Fall19","4",0
"Drunella flavilinea","Flooded Forest","Fall19","5",0
"Drunella flavilinea","Flooded Forest","Spring20","1",3.197765346
"Drunella flavilinea","Flooded Forest","Spring20","2",0.23249958
"Drunella flavilinea","Flooded Forest","Spring20","3",0
"Drunella flavilinea","Flooded Forest","Spring20","4",0
"Drunella flavilinea","Flooded Forest","Spring20","5",0
"Drunella flavilinea","Flooded Forest","Summer19","1",0
"Drunella flavilinea","Flooded Forest","Summer19","2",0
"Drunella flavilinea","Flooded Forest","Summer19","3",0
"Drunella flavilinea","Flooded Forest","Summer19","4",0
"Drunella flavilinea","Flooded Forest","Summer19","5",0
"Drunella flavilinea","Flooded Forest","Winter20","1",2.291902539
"Drunella flavilinea","Flooded Forest","Winter20","2",1.230582856
"Drunella flavilinea","Flooded Forest","Winter20","3",0.628031123
"Drunella flavilinea","Flooded Forest","Winter20","4",1.365089573
"Drunella flavilinea","Flooded Forest","Winter20","5",0
"Drunella grandis/spinifera","Flooded Forest","Fall19","1",0
"Drunella grandis/spinifera","Flooded Forest","Fall19","2",0
"Drunella grandis/spinifera","Flooded Forest","Fall19","3",0
"Drunella grandis/spinifera","Flooded Forest","Fall19","4",0
"Drunella grandis/spinifera","Flooded Forest","Fall19","5",0
"Drunella grandis/spinifera","Flooded Forest","Spring20","1",0
"Drunella grandis/spinifera","Flooded Forest","Spring20","2",0
"Drunella grandis/spinifera","Flooded Forest","Spring20","3",0
"Drunella grandis/spinifera","Flooded Forest","Spring20","4",0
"Drunella grandis/spinifera","Flooded Forest","Spring20","5",0
"Drunella grandis/spinifera","Flooded Forest","Summer19","1",0.050616
"Drunella grandis/spinifera","Flooded Forest","Summer19","2",0
"Drunella grandis/spinifera","Flooded Forest","Summer19","3",0
"Drunella grandis/spinifera","Flooded Forest","Summer19","4",0
"Drunella grandis/spinifera","Flooded Forest","Summer19","5",0
"Drunella grandis/spinifera","Flooded Forest","Winter20","1",0
"Drunella grandis/spinifera","Flooded Forest","Winter20","2",0
"Drunella grandis/spinifera","Flooded Forest","Winter20","3",0
"Drunella grandis/spinifera","Flooded Forest","Winter20","4",0
"Drunella grandis/spinifera","Flooded Forest","Winter20","5",0
"Dytiscidae","Flooded Forest","Fall19","1",0
"Dytiscidae","Flooded Forest","Fall19","2",0
"Dytiscidae","Flooded Forest","Fall19","3",0
"Dytiscidae","Flooded Forest","Fall19","4",0
"Dytiscidae","Flooded Forest","Fall19","5",0
"Dytiscidae","Flooded Forest","Spring20","1",1.20940108
"Dytiscidae","Flooded Forest","Spring20","2",46.31995245
"Dytiscidae","Flooded Forest","Spring20","3",0
"Dytiscidae","Flooded Forest","Spring20","4",15.44059627
"Dytiscidae","Flooded Forest","Spring20","5",0
"Dytiscidae","Flooded Forest","Summer19","1",0
"Dytiscidae","Flooded Forest","Summer19","2",0
"Dytiscidae","Flooded Forest","Summer19","3",0
"Dytiscidae","Flooded Forest","Summer19","4",0
"Dytiscidae","Flooded Forest","Summer19","5",0
"Dytiscidae","Flooded Forest","Winter20","1",0
"Dytiscidae","Flooded Forest","Winter20","2",0
"Dytiscidae","Flooded Forest","Winter20","3",15.0736169
"Dytiscidae","Flooded Forest","Winter20","4",0
"Dytiscidae","Flooded Forest","Winter20","5",0
"Empididae","Flooded Forest","Fall19","1",0
"Empididae","Flooded Forest","Fall19","2",10.81632407
"Empididae","Flooded Forest","Fall19","3",0
"Empididae","Flooded Forest","Fall19","4",0
"Empididae","Flooded Forest","Fall19","5",0
"Empididae","Flooded Forest","Spring20","1",0
"Empididae","Flooded Forest","Spring20","2",0
"Empididae","Flooded Forest","Spring20","3",0
"Empididae","Flooded Forest","Spring20","4",0
"Empididae","Flooded Forest","Spring20","5",0
"Empididae","Flooded Forest","Summer19","1",0
"Empididae","Flooded Forest","Summer19","2",24.23646127
"Empididae","Flooded Forest","Summer19","3",0
"Empididae","Flooded Forest","Summer19","4",0
"Empididae","Flooded Forest","Summer19","5",0
"Empididae","Flooded Forest","Winter20","1",0
"Empididae","Flooded Forest","Winter20","2",0
"Empididae","Flooded Forest","Winter20","3",0
"Empididae","Flooded Forest","Winter20","4",0
"Empididae","Flooded Forest","Winter20","5",0
"Epeorus","Flooded Forest","Fall19","1",0
"Epeorus","Flooded Forest","Fall19","2",0
"Epeorus","Flooded Forest","Fall19","3",0
"Epeorus","Flooded Forest","Fall19","4",0
"Epeorus","Flooded Forest","Fall19","5",0
"Epeorus","Flooded Forest","Spring20","1",0
"Epeorus","Flooded Forest","Spring20","2",0.120096
"Epeorus","Flooded Forest","Spring20","3",0
"Epeorus","Flooded Forest","Spring20","4",0
"Epeorus","Flooded Forest","Spring20","5",0
"Epeorus","Flooded Forest","Summer19","1",0
"Epeorus","Flooded Forest","Summer19","2",0
"Epeorus","Flooded Forest","Summer19","3",0
"Epeorus","Flooded Forest","Summer19","4",0
"Epeorus","Flooded Forest","Summer19","5",0
"Epeorus","Flooded Forest","Winter20","1",0
"Epeorus","Flooded Forest","Winter20","2",0
"Epeorus","Flooded Forest","Winter20","3",0
"Epeorus","Flooded Forest","Winter20","4",0
"Epeorus","Flooded Forest","Winter20","5",0
"Epeorus albertae group","Flooded Forest","Fall19","1",0
"Epeorus albertae group","Flooded Forest","Fall19","2",0
"Epeorus albertae group","Flooded Forest","Fall19","3",0
"Epeorus albertae group","Flooded Forest","Fall19","4",0
"Epeorus albertae group","Flooded Forest","Fall19","5",0
"Epeorus albertae group","Flooded Forest","Spring20","1",0
"Epeorus albertae group","Flooded Forest","Spring20","2",0
"Epeorus albertae group","Flooded Forest","Spring20","3",6.05357489
"Epeorus albertae group","Flooded Forest","Spring20","4",0
"Epeorus albertae group","Flooded Forest","Spring20","5",0
"Epeorus albertae group","Flooded Forest","Summer19","1",0
"Epeorus albertae group","Flooded Forest","Summer19","2",0
"Epeorus albertae group","Flooded Forest","Summer19","3",0
"Epeorus albertae group","Flooded Forest","Summer19","4",0
"Epeorus albertae group","Flooded Forest","Summer19","5",0
"Epeorus albertae group","Flooded Forest","Winter20","1",0
"Epeorus albertae group","Flooded Forest","Winter20","2",0
"Epeorus albertae group","Flooded Forest","Winter20","3",0
"Epeorus albertae group","Flooded Forest","Winter20","4",0
"Epeorus albertae group","Flooded Forest","Winter20","5",0
"Epeorus longimanus","Flooded Forest","Fall19","1",0
"Epeorus longimanus","Flooded Forest","Fall19","2",0
"Epeorus longimanus","Flooded Forest","Fall19","3",0
"Epeorus longimanus","Flooded Forest","Fall19","4",0
"Epeorus longimanus","Flooded Forest","Fall19","5",0
"Epeorus longimanus","Flooded Forest","Spring20","1",0
"Epeorus longimanus","Flooded Forest","Spring20","2",0
"Epeorus longimanus","Flooded Forest","Spring20","3",0
"Epeorus longimanus","Flooded Forest","Spring20","4",0
"Epeorus longimanus","Flooded Forest","Spring20","5",0
"Epeorus longimanus","Flooded Forest","Summer19","1",0
"Epeorus longimanus","Flooded Forest","Summer19","2",0
"Epeorus longimanus","Flooded Forest","Summer19","3",0
"Epeorus longimanus","Flooded Forest","Summer19","4",0
"Epeorus longimanus","Flooded Forest","Summer19","5",0
